"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,3.415481567E0,-1.941789627E0,1.851507568E1,1.892733708E1
1.000000000E-2,2.670974731E0,-1.507602692E0,1.912652588E1,1.937087928E1
2.000000000E-2,3.442848206E0,-5.921659470E-1,2.001177979E1,2.031440854E1
3.000000000E-2,3.138435364E0,-6.009569168E-1,1.971600342E1,1.997327506E1
4.000000000E-2,3.904067993E0,4.565439224E-1,1.969845581E1,2.008679518E1
5.000000000E-2,3.875282288E0,-1.631155014E0,1.895721436E1,1.941789009E1
6.000000000E-2,4.151382446E-1,-9.608669281E-1,1.931076050E1,1.933910743E1
7.000000000E-2,3.285881042E0,-1.042735100E0,1.986614990E1,2.016304101E1
8.000000000E-2,2.658660889E0,-1.812821388E0,1.807559204E1,1.835978831E1
9.000000000E-2,2.839813232E0,-3.100767136E-1,1.971942139E1,1.992526704E1
1.000000000E-1,3.585510254E0,-1.480122566E0,2.016415405E1,2.053386849E1
1.100000000E-1,4.642547607E0,-1.751246452E0,2.059948730E1,2.118865238E1
1.200000000E-1,3.443412781E0,-2.969369888E-1,1.970959473E1,2.001033202E1
1.300000000E-1,3.593460083E0,-7.364969254E-1,2.016043091E1,2.049142156E1
1.400000000E-1,2.970169067E0,-1.503252029E0,1.882089233E1,1.911302329E1
1.500000000E-1,3.881805420E0,-1.625605583E0,1.970895386E1,2.015325951E1
1.600000000E-1,3.293083191E0,-4.992485046E-3,1.940985107E1,1.968722277E1
1.700000000E-1,3.120780945E0,-1.647580147E0,1.896951294E1,1.929497902E1
1.800000000E-1,2.838058472E0,1.305503845E-1,1.896545410E1,1.917707143E1
1.900000000E-1,3.450798035E0,1.514596939E-1,2.000802612E1,2.030399115E1
2.000000000E-1,1.787551880E0,4.072246552E-1,1.928186035E1,1.936882320E1
2.100000000E-1,3.436317444E0,-5.977153778E-1,1.926007080E1,1.957334587E1
2.200000000E-1,1.945877075E0,-4.674110413E-1,2.123837280E1,2.133244923E1
2.300000000E-1,4.353302002E0,2.133274078E-2,1.984368896E1,2.031560201E1
2.400000000E-1,3.570587158E0,-1.787561417E0,1.881256104E1,1.923166455E1
2.500000000E-1,3.297004700E0,-1.662254333E-3,1.986090088E1,2.013270043E1
2.600000000E-1,4.057868958E0,6.096639633E-1,1.984561157E1,2.026539635E1
2.700000000E-1,4.184455872E0,-1.176191330E0,1.925076294E1,1.973537359E1
2.800000000E-1,3.296836853E0,5.876903534E-1,1.910617065E1,1.939742948E1
2.900000000E-1,2.540222168E0,-1.199007034E0,2.108193970E1,2.126825164E1
