"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.968577576E1,-1.619978714E1,3.335815430E1,4.198487023E1
1.000000000E-2,2.103535461E1,-1.720907784E1,3.364193726E1,4.324833460E1
2.000000000E-2,1.908654022E1,-1.665133286E1,3.442263794E1,4.273734791E1
3.000000000E-2,1.996395874E1,-1.695016289E1,3.155282593E1,4.100546908E1
4.000000000E-2,1.967726135E1,-1.723864174E1,3.366409302E1,4.263374886E1
5.000000000E-2,1.875392151E1,-1.845259285E1,3.308346558E1,4.226965164E1
6.000000000E-2,1.861426544E1,-1.667783737E1,3.217486572E1,4.074141777E1
7.000000000E-2,1.905266571E1,-1.800650787E1,3.217422485E1,4.150203780E1
8.000000000E-2,2.056806183E1,-1.870507240E1,3.380715942E1,4.377041157E1
9.000000000E-2,2.060781097E1,-1.498694706E1,3.378842163E1,4.231959229E1
1.000000000E-1,2.149803925E1,-1.674860764E1,3.423370361E1,4.375646252E1
1.100000000E-1,2.072299194E1,-1.796149254E1,3.334994507E1,4.317726769E1
1.200000000E-1,1.954038239E1,-1.605101776E1,3.381088257E1,4.222129196E1
1.300000000E-1,2.014471436E1,-1.633199692E1,3.425360107E1,4.296338937E1
1.400000000E-1,2.073355103E1,-1.721564674E1,3.364688110E1,4.310883017E1
1.500000000E-1,1.951750946E1,-1.710208130E1,3.246304321E1,4.156036014E1
1.600000000E-1,1.878184509E1,-1.680773735E1,3.427798462E1,4.254689142E1
1.700000000E-1,1.997644806E1,-1.723429298E1,3.335848999E1,4.253079104E1
1.800000000E-1,2.057381439E1,-1.707908630E1,3.244583130E1,4.204413153E1
1.900000000E-1,1.876561737E1,-1.711628723E1,3.277603149E1,4.146545459E1
2.000000000E-1,1.862556458E1,-1.622611237E1,3.292434692E1,4.116079444E1
2.100000000E-1,1.954356384E1,-1.575356770E1,3.380938721E1,4.210938667E1
2.200000000E-1,1.907366180E1,-1.725178146E1,3.367391968E1,4.237170524E1
2.300000000E-1,2.088935089E1,-1.602922249E1,3.273635864E1,4.201154760E1
2.400000000E-1,1.953316498E1,-1.708876228E1,3.426718140E1,4.298616116E1
2.500000000E-1,1.878906250E1,-1.576999187E1,3.382168579E1,4.178071257E1
2.600000000E-1,1.982453156E1,-1.709107208E1,3.305947876E1,4.216688194E1
2.700000000E-1,2.134613037E1,-1.660538673E1,3.393472290E1,4.339310508E1
2.800000000E-1,1.919470215E1,-1.786337662E1,3.096826172E1,4.057795028E1
2.900000000E-1,1.969735718E1,-1.560044670E1,3.395654297E1,4.224223748E1
3.000000000E-1,2.073339081E1,-1.662629700E1,3.289215088E1,4.228712376E1
3.100000000E-1,1.801719666E1,-1.668542671E1,3.293643188E1,4.108322511E1
3.200000000E-1,1.982049561E1,-1.783136749E1,3.351428223E1,4.282542266E1
3.300000000E-1,2.013676453E1,-1.707562256E1,3.425735474E1,4.325080953E1
3.400000000E-1,2.028664398E1,-1.692583275E1,3.395346069E1,4.302172976E1
3.500000000E-1,1.968100739E1,-1.664596176E1,3.336041260E1,4.215859608E1
3.600000000E-1,2.133120728E1,-1.691282654E1,3.258312988E1,4.245850278E1
3.700000000E-1,1.982844543E1,-1.708774185E1,3.351052856E1,4.252192017E1
3.800000000E-1,1.998104858E1,-1.619876671E1,3.260150146E1,4.152710251E1
3.900000000E-1,1.907810211E1,-1.562690735E1,3.216223145E1,4.052879649E1
4.000000000E-1,1.877140808E1,-1.681661797E1,3.307522583E1,4.158286865E1
4.100000000E-1,1.952606964E1,-1.738954163E1,3.381762695E1,4.274687645E1
4.200000000E-1,1.861443329E1,-1.726718712E1,3.292959595E1,4.158138005E1
4.300000000E-1,1.965841675E1,-1.754941177E1,3.186145020E1,4.134715481E1
4.400000000E-1,2.085937500E1,-1.738106728E1,3.093896484E1,4.116351018E1
4.500000000E-1,2.088877869E1,-1.632445145E1,3.303851318E1,4.236003002E1
4.600000000E-1,1.967709351E1,-1.664929199E1,3.290936279E1,4.180207043E1
4.700000000E-1,1.998875427E1,-1.692907333E1,3.440939331E1,4.324523291E1
4.800000000E-1,1.937268066E1,-1.665808296E1,3.261361694E1,4.142994683E1
4.900000000E-1,1.907945251E1,-1.695211220E1,3.397314453E1,4.249204826E1
5.000000000E-1,2.117945099E1,-1.735895729E1,3.303884888E1,4.291233013E1
5.100000000E-1,2.073815918E1,-1.618012238E1,3.288989258E1,4.211428071E1
5.200000000E-1,1.998484039E1,-1.693240166E1,3.395837402E1,4.288672566E1
5.300000000E-1,2.028864288E1,-1.589252758E1,3.289578247E1,4.178916088E1
5.400000000E-1,2.028864288E1,-1.589252758E1,3.289578247E1,4.178916088E1
5.500000000E-1,2.028864288E1,-1.589252758E1,3.289578247E1,4.178916088E1
5.600000000E-1,2.028864288E1,-1.589252758E1,3.289578247E1,4.178916088E1
5.700000000E-1,2.028864288E1,-1.589252758E1,3.289578247E1,4.178916088E1
5.800000000E-1,2.029516602E1,-1.588697720E1,3.364749146E1,4.238447227E1
5.900000000E-1,2.026377106E1,-1.797689819E1,3.260559082E1,4.239002051E1
6.000000000E-1,2.088609314E1,-1.838995171E1,3.530419922E1,4.495337243E1
6.100000000E-1,1.954633331E1,-1.634069633E1,3.486480713E1,4.318138811E1
6.200000000E-1,2.147863770E1,-1.735460663E1,3.273324585E1,4.282498841E1
6.300000000E-1,1.921497345E1,-1.681453133E1,3.201544189E1,4.095036249E1
