"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.827012634E1,-1.229924679E1,2.178347778E1,3.097723184E1
1.000000000E-2,1.798977661E1,-1.199282742E1,2.389172363E1,3.222226606E1
2.000000000E-2,1.812012482E1,-1.318600178E1,2.299319458E1,3.210757797E1
3.000000000E-2,1.857469940E1,-1.287980652E1,2.283398438E1,3.212942135E1
4.000000000E-2,1.902263641E1,-1.331612682E1,2.282885742E1,3.256281101E1
5.000000000E-2,1.979507446E1,-1.210546207E1,2.341192627E1,3.296218252E1
6.000000000E-2,1.796514130E1,-1.260326672E1,2.178988647E1,3.092551998E1
7.000000000E-2,1.872763824E1,-1.316953182E1,2.343441772E1,3.276176028E1
8.000000000E-2,1.917254639E1,-1.449265194E1,2.418548584E1,3.409635201E1
9.000000000E-2,1.767757416E1,-1.333459187E1,2.435443115E1,3.291574525E1
1.000000000E-1,1.827465820E1,-1.332700157E1,2.359286499E1,3.268325843E1
1.100000000E-1,1.917642212E1,-1.316300678E1,2.297598267E1,3.269397027E1
1.200000000E-1,1.933833313E1,-1.285561180E1,2.387408447E1,3.330480134E1
1.300000000E-1,1.947895813E1,-1.345055676E1,2.342361450E1,3.330184684E1
1.400000000E-1,1.964580536E1,-1.328633690E1,2.507418823E1,3.451375569E1
1.500000000E-1,1.797546387E1,-1.333135223E1,2.389846802E1,3.274109081E1
1.600000000E-1,1.751391602E1,-1.320136166E1,2.270236206E1,3.156596976E1
1.700000000E-1,1.707903290E1,-1.275394154E1,2.421093750E1,3.225718345E1
1.800000000E-1,1.903694153E1,-1.197760201E1,2.282211304E1,3.204242400E1
1.900000000E-1,1.872326660E1,-1.273112679E1,2.237973022E1,3.183543036E1
2.000000000E-1,1.963014984E1,-1.329965782E1,2.327001953E1,3.322224390E1
2.100000000E-1,1.842146301E1,-1.273769665E1,2.238464355E1,3.166498828E1
2.200000000E-1,1.828594971E1,-1.287527657E1,2.434234619E1,3.305599070E1
2.300000000E-1,1.920336914E1,-1.269796181E1,2.552957153E1,3.437683294E1
2.400000000E-1,1.782627106E1,-1.244894695E1,2.299435425E1,3.164636705E1
2.500000000E-1,1.841095734E1,-1.480985641E1,2.374826050E1,3.350037423E1
2.600000000E-1,1.798064423E1,-1.200059700E1,2.283932495E1,3.144761771E1
2.700000000E-1,1.978797913E1,-1.240624237E1,2.296240234E1,3.275287604E1
2.800000000E-1,2.023374176E1,-1.328651714E1,2.326019287E1,3.357040983E1
2.900000000E-1,2.083721924E1,-1.401034164E1,2.415618896E1,3.484251489E1
3.000000000E-1,1.784074402E1,-1.169977188E1,2.374234009E1,3.191982961E1
3.100000000E-1,1.931721497E1,-1.434730244E1,2.328018188E1,3.348084153E1
3.200000000E-1,1.827204895E1,-1.332922173E1,2.329217529E1,3.246631107E1
3.300000000E-1,1.934485626E1,-1.285006142E1,2.462579346E1,3.384933154E1
3.400000000E-1,2.008659363E1,-1.269712162E1,2.295895386E1,3.304242278E1
3.500000000E-1,1.677507782E1,-1.320446682E1,2.451879883E1,3.251050101E1
3.600000000E-1,1.829157257E1,-1.198625755E1,2.388681030E1,3.238567127E1
3.700000000E-1,2.009487152E1,-1.313219643E1,2.446466064E1,3.427503559E1
3.800000000E-1,1.825915527E1,-1.392967224E1,2.254342651E1,3.218133930E1
3.900000000E-1,1.993932343E1,-1.284469223E1,2.356356812E1,3.343358311E1
4.000000000E-1,1.842146301E1,-1.273769665E1,2.238464355E1,3.166498828E1
4.100000000E-1,1.780935669E1,-1.378969193E1,2.270043945E1,3.197872325E1
4.200000000E-1,1.843957520E1,-1.213280678E1,2.373474121E1,3.241235681E1
4.300000000E-1,1.842917633E1,-1.346800232E1,2.419256592E1,3.326111652E1
4.400000000E-1,2.054248047E1,-1.238981628E1,2.295007324E1,3.319950170E1
4.500000000E-1,2.023317719E1,-1.358174706E1,2.356240845E1,3.389738049E1
4.600000000E-1,1.933238220E1,-1.256593132E1,2.282019043E1,3.244078795E1
4.700000000E-1,1.932777405E1,-1.360145664E1,2.357714844E1,3.338329524E1
4.800000000E-1,1.856674957E1,-1.362343216E1,2.283773804E1,3.243276695E1
4.900000000E-1,1.918294525E1,-1.315745735E1,2.372769165E1,3.322811195E1
5.000000000E-1,2.069182587E1,-1.386157227E1,2.460891724E1,3.501276411E1
5.100000000E-1,1.932459259E1,-1.389890671E1,2.357864380E1,3.350480458E1
5.200000000E-1,2.024548340E1,-1.327652740E1,2.461331177E1,3.452478666E1
5.300000000E-1,1.919741821E1,-1.240828133E1,2.447567749E1,3.348977605E1
5.400000000E-1,1.858758545E1,-1.227935696E1,2.358270264E1,3.244109745E1
5.500000000E-1,1.858758545E1,-1.227935696E1,2.358270264E1,3.244109745E1
5.600000000E-1,1.858758545E1,-1.227935696E1,2.358270264E1,3.244109745E1
5.700000000E-1,1.858758545E1,-1.227935696E1,2.358270264E1,3.244109745E1
5.800000000E-1,1.856731415E1,-1.332820225E1,2.253552246E1,3.209728808E1
5.900000000E-1,1.856731415E1,-1.332820225E1,2.253552246E1,3.209728808E1
6.000000000E-1,1.964841461E1,-1.328411674E1,2.537484741E1,3.473342534E1
6.100000000E-1,1.873224640E1,-1.213400745E1,2.267742920E1,3.181818642E1
6.200000000E-1,1.767439270E1,-1.363204193E1,2.435592651E1,3.303676559E1
6.300000000E-1,2.025009155E1,-1.224100208E1,2.385632324E1,3.360107883E1
6.400000000E-1,1.797109985E1,-1.289294624E1,2.284381104E1,3.179666956E1
6.500000000E-1,1.841613007E1,-1.347910213E1,2.268908691E1,3.218127881E1
6.600000000E-1,1.724204254E1,-1.052977180E1,2.284411621E1,3.049619273E1
6.700000000E-1,2.068643951E1,-1.327666283E1,2.325280762E1,3.383624710E1
6.800000000E-1,1.948866272E1,-1.314755726E1,2.417382812E1,3.372002673E1
6.900000000E-1,1.962378693E1,-1.389455700E1,2.327304077E1,3.346320598E1
7.000000000E-1,1.812664795E1,-1.318045235E1,2.374493408E1,3.265151734E1
