"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,2.182985687E1,-1.671650696E1,3.768673706E1,4.665055633E1
1.000000000E-2,2.031025696E1,-1.616888809E1,3.575384521E1,4.418457794E1
2.000000000E-2,1.987685394E1,-1.630970764E1,3.816748047E1,4.602013094E1
3.000000000E-2,1.989813232E1,-1.540736675E1,3.951608276E1,4.684915599E1
4.000000000E-2,1.837335968E1,-1.619050217E1,3.864236450E1,4.574871627E1
5.000000000E-2,2.063061523E1,-1.599916172E1,3.770266724E1,4.585942190E1
6.000000000E-2,2.091271973E1,-1.674620628E1,3.634838867E1,4.515509529E1
7.000000000E-2,2.138931274E1,-1.583179188E1,3.799029541E1,4.638330388E1
8.000000000E-2,1.819451904E1,-1.783864212E1,3.745031738E1,4.529662182E1
9.000000000E-2,2.017790985E1,-1.600901794E1,3.771005249E1,4.566710808E1
1.000000000E-1,2.003239441E1,-1.659721184E1,3.906857300E1,4.693738023E1
1.100000000E-1,1.880606842E1,-1.708187675E1,3.743673706E1,4.524343051E1
1.200000000E-1,2.077526855E1,-1.585381222E1,3.679736328E1,4.513314846E1
1.300000000E-1,2.076486969E1,-1.718900681E1,3.725515747E1,4.598465534E1
1.400000000E-1,1.911611176E1,-1.618406677E1,3.727697754E1,4.491016366E1
1.500000000E-1,1.837131500E1,-1.589749241E1,3.803948975E1,4.513577583E1
1.600000000E-1,2.016751862E1,-1.734421158E1,3.816781616E1,4.652238894E1
1.700000000E-1,1.835366058E1,-1.694411659E1,3.729299927E1,4.488571865E1
1.800000000E-1,2.016950989E1,-1.631090736E1,3.711016846E1,4.527714027E1
1.900000000E-1,2.063714600E1,-1.599361229E1,3.845437622E1,4.648038812E1
2.000000000E-1,1.880407715E1,-1.811518288E1,3.849441528E1,4.651422552E1
2.100000000E-1,2.138136292E1,-1.657541656E1,3.799404907E1,4.664177183E1
2.200000000E-1,2.017269135E1,-1.601345634E1,3.710864258E1,4.517100413E1
2.300000000E-1,1.988780975E1,-1.467928219E1,3.740750122E1,4.483667528E1
2.400000000E-1,1.958275604E1,-1.704658127E1,3.998031616E1,4.767070324E1
2.500000000E-1,2.077123260E1,-1.659410667E1,3.725216675E1,4.576606175E1
2.600000000E-1,2.003524017E1,-1.512106228E1,3.755761719E1,4.517335478E1
2.700000000E-1,1.884138489E1,-1.498862743E1,3.892968750E1,4.577310680E1
2.800000000E-1,2.018109131E1,-1.571156693E1,3.770852661E1,4.556383172E1
2.900000000E-1,1.851539612E1,-1.604737282E1,3.743640137E1,4.474172790E1
3.000000000E-1,1.957823181E1,-1.601882744E1,3.817089844E1,4.579222075E1
3.100000000E-1,1.957623291E1,-1.705213165E1,3.922857666E1,4.704131499E1
3.200000000E-1,1.927324677E1,-1.632284737E1,3.817730713E1,4.577554114E1
3.300000000E-1,2.002394867E1,-1.557278728E1,3.680816650E1,4.470247583E1
3.400000000E-1,1.925819397E1,-1.736725235E1,3.773153687E1,4.578393128E1
3.500000000E-1,1.972884369E1,-1.616315651E1,3.831951904E1,4.603108125E1
3.600000000E-1,2.018183136E1,-1.600568771E1,3.816107178E1,4.604080533E1
3.700000000E-1,1.988398743E1,-1.733524132E1,4.027755737E1,4.814732781E1
3.800000000E-1,2.017790985E1,-1.600901794E1,3.771005249E1,4.566710808E1
3.900000000E-1,2.015560913E1,-1.676485252E1,3.605996704E1,4.458284516E1
4.000000000E-1,2.063396454E1,-1.629106140E1,3.845587158E1,4.658340083E1
4.100000000E-1,1.925281525E1,-1.678234291E1,3.637542725E1,4.444648058E1
4.200000000E-1,1.912047577E1,-1.662247276E1,3.833160400E1,4.594791682E1
4.300000000E-1,1.957028198E1,-1.676245117E1,3.817465210E1,4.605735304E1
4.400000000E-1,1.972685242E1,-1.719646263E1,3.937719727E1,4.728034156E1
4.500000000E-1,1.970800781E1,-1.750723267E1,3.757455444E1,4.589941077E1
4.600000000E-1,2.017472839E1,-1.630646706E1,3.771154785E1,4.577205889E1
4.700000000E-1,1.988655853E1,-1.600670624E1,3.891769409E1,4.654327844E1
4.800000000E-1,1.879636383E1,-1.738487625E1,3.668649292E1,4.473741139E1
4.900000000E-1,1.939764404E1,-1.722634125E1,3.622488403E1,4.455623021E1
5.000000000E-1,1.955999756E1,-1.736068153E1,3.772662354E1,4.590517281E1
5.100000000E-1,2.077519226E1,-1.791709137E1,3.936373901E1,4.798056613E1
5.200000000E-1,2.018762207E1,-1.570601749E1,3.846026611E1,4.618886381E1
5.300000000E-1,2.018762207E1,-1.570601749E1,3.846026611E1,4.618886381E1
5.400000000E-1,2.018762207E1,-1.570601749E1,3.846026611E1,4.618886381E1
5.500000000E-1,2.018762207E1,-1.570601749E1,3.846026611E1,4.618886381E1
5.600000000E-1,2.031938934E1,-1.616111755E1,3.680624390E1,4.504174612E1
5.700000000E-1,1.941574097E1,-1.662145233E1,3.757498169E1,4.544362358E1
5.800000000E-1,1.955477905E1,-1.736512184E1,3.712524414E1,4.541167904E1
5.900000000E-1,1.926455688E1,-1.677235222E1,3.772854614E1,4.556180577E1
6.000000000E-1,1.987985992E1,-1.542290688E1,3.741125488E1,4.508521797E1
6.100000000E-1,2.018643188E1,-1.497016239E1,3.740408325E1,4.506288094E1
6.200000000E-1,1.911269379E1,-1.795544815E1,3.909008789E1,4.707152168E1
6.300000000E-1,2.077208710E1,-1.615126228E1,3.679885864E1,4.523824569E1
6.400000000E-1,1.988598633E1,-1.630193710E1,3.921990967E1,4.689783492E1
6.500000000E-1,1.985703278E1,-1.780028725E1,3.772396851E1,4.619794126E1
6.600000000E-1,1.911394501E1,-1.662802315E1,3.757989502E1,4.532198757E1
6.700000000E-1,2.106786346E1,-1.791829300E1,3.830639648E1,4.724722327E1
6.800000000E-1,2.001615906E1,-1.690576172E1,3.756661987E1,4.580068047E1
6.900000000E-1,2.061687469E1,-1.704245758E1,3.740719604E1,4.598694596E1
