"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.860586548E1,-1.697972679E1,3.157498169E1,4.039144490E1
1.000000000E-2,1.905743408E1,-1.756033325E1,3.217196655E1,4.131085244E1
2.000000000E-2,1.754872131E1,-1.744556808E1,3.204550171E1,4.048727757E1
3.000000000E-2,1.799182892E1,-1.700174713E1,3.038208008E1,3.918974487E1
4.000000000E-2,1.785250092E1,-1.640569115E1,3.098291016E1,3.934207941E1
5.000000000E-2,1.784194183E1,-1.715153694E1,3.068594360E1,3.942254739E1
6.000000000E-2,1.786147308E1,-1.580857182E1,3.128057861E1,3.933723124E1
7.000000000E-2,1.799182892E1,-1.700174713E1,3.038208008E1,3.918974487E1
8.000000000E-2,1.845333099E1,-1.580542183E1,2.991763306E1,3.854090751E1
9.000000000E-2,1.708813477E1,-1.613576698E1,2.949026489E1,3.770998607E1
1.000000000E-1,1.786999512E1,-1.476971722E1,3.097467041E1,3.868994028E1
1.100000000E-1,1.995091248E1,-1.696126175E1,3.004937744E1,3.985835412E1
1.200000000E-1,1.696566010E1,-1.626224709E1,3.295138550E1,4.047330119E1
1.300000000E-1,1.709857178E1,-1.612688637E1,3.069299316E1,3.865873058E1
1.400000000E-1,1.816327667E1,-1.580200195E1,3.127566528E1,3.946866002E1
1.500000000E-1,2.026242065E1,-1.665169144E1,3.079467773E1,4.044943381E1
1.600000000E-1,1.811973572E1,-1.878649139E1,2.993756104E1,3.971793854E1
1.700000000E-1,1.813722229E1,-1.715051651E1,2.992932129E1,3.897259706E1
1.800000000E-1,1.830611420E1,-1.727930641E1,3.218276978E1,4.085852319E1
1.900000000E-1,1.663890839E1,-1.570055676E1,2.934503174E1,3.720875760E1
2.000000000E-1,1.798864746E1,-1.729919815E1,3.038357544E1,3.931940171E1
2.100000000E-1,1.634236145E1,-1.702900314E1,3.161187744E1,3.945086211E1
2.200000000E-1,1.829554749E1,-1.802515221E1,3.188586426E1,4.094314972E1
2.300000000E-1,1.709148407E1,-1.642766762E1,3.024349976E1,3.842728677E1
2.400000000E-1,1.709975433E1,-1.686274147E1,3.174917603E1,3.980909226E1
2.500000000E-1,1.859877014E1,-1.728050804E1,3.112545776E1,4.016620881E1
2.600000000E-1,1.787595367E1,-1.505939674E1,3.202856445E1,3.965052447E1
2.700000000E-1,1.801021576E1,-1.624924278E1,3.158105469E1,3.982171239E1
2.800000000E-1,1.725355530E1,-1.670962143E1,3.189633179E1,3.992834332E1
2.900000000E-1,1.692773438E1,-1.835771751E1,3.115777588E1,3.992945005E1
3.000000000E-1,1.786600494E1,-1.683632660E1,3.308996582E1,4.120196432E1
3.100000000E-1,1.770507050E1,-1.596391201E1,3.083276367E1,3.897403397E1
3.200000000E-1,1.861426544E1,-1.667783737E1,3.217486572E1,4.074141777E1
3.300000000E-1,1.860847473E1,-1.697750664E1,3.187567139E1,4.062720135E1
3.400000000E-1,1.918699646E1,-1.713307190E1,2.916036987E1,3.888457480E1
3.500000000E-1,1.768741608E1,-1.701053810E1,3.008627319E1,3.882508118E1
3.600000000E-1,1.873548126E1,-1.787878227E1,3.022393799E1,3.980145150E1
3.700000000E-1,1.783150482E1,-1.716041756E1,2.948321533E1,3.849288871E1
3.800000000E-1,1.830072784E1,-1.669439697E1,3.082666016E1,3.954620723E1
3.900000000E-1,1.723748779E1,-1.760752296E1,3.114910889E1,3.971678279E1
4.000000000E-1,1.935383606E1,-1.696885300E1,3.081094360E1,4.014756765E1
4.100000000E-1,1.830072784E1,-1.669439697E1,3.082666016E1,3.954620723E1
4.200000000E-1,1.845075989E1,-1.713395691E1,3.127749634E1,4.015326633E1
