"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,2.309422302E1,-3.339746857E1,3.007852173E1,5.053168821E1
1.000000000E-2,2.594880676E1,-3.172460747E1,2.656561279E1,4.884181686E1
2.000000000E-2,2.458609772E1,-3.278969574E1,2.734472656E1,4.926839168E1
3.000000000E-2,2.518146515E1,-3.366780090E1,2.748971558E1,5.023257377E1
4.000000000E-2,2.549830627E1,-3.261682129E1,2.793060303E1,4.994135800E1
5.000000000E-2,2.505502701E1,-3.247129059E1,2.883929443E1,5.013824882E1
6.000000000E-2,2.577927399E1,-3.395432663E1,2.718069458E1,5.055944444E1
7.000000000E-2,2.595072556E1,-3.275458527E1,2.807431030E1,5.034351906E1
8.000000000E-2,2.533407593E1,-3.277882385E1,2.658068848E1,4.922194324E1
9.000000000E-2,2.459062958E1,-3.381745148E1,2.915408325E1,5.097332300E1
1.000000000E-1,2.504992676E1,-3.173876762E1,2.733209229E1,4.880462549E1
1.100000000E-1,2.625570679E1,-3.245056152E1,2.806787109E1,5.030115774E1
1.200000000E-1,2.581759644E1,-3.097427750E1,2.791741943E1,4.904422963E1
1.300000000E-1,2.595851135E1,-3.142160797E1,2.731582642E1,4.906440800E1
1.400000000E-1,2.535291290E1,-3.246805191E1,2.838333130E1,5.002557429E1
1.500000000E-1,2.609595490E1,-3.231400299E1,2.686682129E1,4.946736032E1
1.600000000E-1,2.548917389E1,-3.262459183E1,2.687817383E1,4.936089754E1
1.700000000E-1,2.699789047E1,-3.273935699E1,2.700463867E1,5.029912620E1
1.800000000E-1,2.506933975E1,-3.113276863E1,2.883255005E1,4.928526170E1
1.900000000E-1,2.520690536E1,-3.128819847E1,2.747772217E1,4.867611999E1
2.000000000E-1,2.729434967E1,-3.347418976E1,2.730419922E1,5.109816238E1
2.100000000E-1,2.700441360E1,-3.273381042E1,2.775637817E1,5.070657973E1
2.200000000E-1,2.567554474E1,-3.111740875E1,2.912338257E1,4.975638790E1
2.300000000E-1,2.579358292E1,-3.261580276E1,2.717395020E1,4.967416913E1
2.400000000E-1,2.563978577E1,-3.276892090E1,2.702679443E1,4.961500185E1
2.500000000E-1,2.563962173E1,-3.217957306E1,2.627206421E1,4.881737890E1
2.600000000E-1,2.566266251E1,-3.171785736E1,2.837466431E1,4.969624027E1
