"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.804335022E1,-9.884037018E0,2.748950195E1,3.433554124E1
1.000000000E-2,1.941466522E1,-1.043272209E1,2.972555542E1,3.700512885E1
2.000000000E-2,1.940598297E1,-1.088222694E1,2.927673340E1,3.677148565E1
3.000000000E-2,1.805901337E1,-9.870716095E0,2.929364014E1,3.580050771E1
4.000000000E-2,1.941188812E1,-9.845591545E0,2.867013550E1,3.599630179E1
5.000000000E-2,1.910299683E1,-1.015294170E1,2.822552490E1,3.556243761E1
6.000000000E-2,1.834333038E1,-1.150012207E1,2.929696655E1,3.642859902E1
7.000000000E-2,1.880528259E1,-1.074553204E1,2.943621826E1,3.654580766E1
8.000000000E-2,1.789987946E1,-1.076524162E1,2.945095825E1,3.610616365E1
9.000000000E-2,1.940854645E1,-9.553691864E0,2.791693115E1,3.531741424E1
1.000000000E-1,1.953889465E1,-1.074686718E1,2.701837158E1,3.503221320E1
1.100000000E-1,1.881640625E1,-9.704457283E0,2.943096924E1,3.625486982E1
1.200000000E-1,1.852573395E1,-8.669951439E0,2.943063354E1,3.584038319E1
1.300000000E-1,1.757997131E1,-1.137670231E1,2.810577393E1,3.504881274E1
1.400000000E-1,1.926213074E1,-9.258417130E0,2.806820679E1,3.527849487E1
1.500000000E-1,1.909647369E1,-1.015849113E1,2.747378540E1,3.496682905E1
1.600000000E-1,1.939366150E1,-1.118744659E1,2.822583008E1,3.602735837E1
1.700000000E-1,1.836399841E1,-9.566696167E0,2.928723145E1,3.586781341E1
1.800000000E-1,1.939757538E1,-1.118411636E1,2.867687988E1,3.638287824E1
1.900000000E-1,2.015957642E1,-9.982332230E0,2.805718994E1,3.596194357E1
2.000000000E-1,1.866533661E1,-9.118391037E0,2.867868042E1,3.541195499E1
2.100000000E-1,1.927705383E1,-8.950976372E0,2.941983032E1,3.629395540E1
2.200000000E-1,1.958477020E1,-7.907771587E0,2.880825806E1,3.572130747E1
2.300000000E-1,1.834311676E1,-9.584457397E0,2.688171387E1,3.392577628E1
2.400000000E-1,1.923970795E1,-1.075121689E1,2.732397461E1,3.510490870E1
2.500000000E-1,1.864569092E1,-1.119832230E1,2.898986816E1,3.624191866E1
2.600000000E-1,1.971369171E1,-9.839021683E0,2.866522217E1,3.615426601E1
2.700000000E-1,1.804987335E1,-9.878486633E0,2.824124146E1,3.494209703E1
2.800000000E-1,1.759229279E1,-1.107148170E1,2.915667725E1,3.580751738E1
2.900000000E-1,1.880409241E1,-1.000967789E1,2.838003540E1,3.548540477E1
3.000000000E-1,1.880148315E1,-1.001189804E1,2.807934570E1,3.524462408E1
3.100000000E-1,2.029050446E1,-1.088027668E1,2.685647583E1,3.537450050E1
3.200000000E-1,1.849910736E1,-1.031369591E1,2.838644409E1,3.541722045E1
3.300000000E-1,1.911009216E1,-9.852161407E0,2.867504883E1,3.584018879E1
3.400000000E-1,1.909704590E1,-9.863262177E0,2.717160034E1,3.464501361E1
3.500000000E-1,1.987152100E1,-8.945606232E0,2.835754395E1,3.576382972E1
3.600000000E-1,1.848912048E1,-1.076431274E1,2.778729248E1,3.506924049E1
3.700000000E-1,1.850086975E1,-1.075432205E1,2.914041138E1,3.615385456E1
3.800000000E-1,1.760603333E1,-1.002818680E1,2.945214844E1,3.574865015E1
3.900000000E-1,1.833936310E1,-1.017713737E1,2.718542480E1,3.433589501E1
4.000000000E-1,1.835763550E1,-1.016159630E1,2.929022217E1,3.603023640E1
4.100000000E-1,1.970382690E1,-9.552671432E0,2.716027832E1,3.488803584E1
4.200000000E-1,1.880290985E1,-9.273822784E0,2.732388306E1,3.444049641E1
4.300000000E-1,1.908216858E1,-1.149701691E1,2.748052979E1,3.537640559E1
4.400000000E-1,2.000839233E1,-1.013323212E1,2.821075439E1,3.603976721E1
4.500000000E-1,1.940536499E1,-9.851140976E0,2.791842651E1,3.539847042E1
4.600000000E-1,1.775476837E1,-1.046885681E1,2.975259399E1,3.619455225E1
4.700000000E-1,1.835224915E1,-9.576686859E0,2.793414307E1,3.476829488E1
4.800000000E-1,1.835559082E1,-9.868586540E0,2.868734741E1,3.545815303E1
4.900000000E-1,1.865364075E1,-1.045469666E1,2.898611450E1,3.602018641E1
5.000000000E-1,1.774880219E1,-1.017917633E1,2.869869995E1,3.524558112E1
5.100000000E-1,1.924044037E1,-1.104533768E1,2.777651978E1,3.554896737E1
5.200000000E-1,1.879496002E1,-1.001744747E1,2.732760620E1,3.464675795E1
5.300000000E-1,1.866778564E1,-8.526821136E0,2.822463989E1,3.489732363E1
5.400000000E-1,1.864450073E1,-1.046246719E1,2.793371582E1,3.517631457E1
5.500000000E-1,1.864450073E1,-1.046246719E1,2.793371582E1,3.517631457E1
5.600000000E-1,1.864450073E1,-1.046246719E1,2.793371582E1,3.517631457E1
5.700000000E-1,1.864450073E1,-1.046246719E1,2.793371582E1,3.517631457E1
5.800000000E-1,1.926388550E1,-9.699041367E0,2.882220459E1,3.599844671E1
5.900000000E-1,1.925418091E1,-1.000204277E1,2.807196045E1,3.547956180E1
6.000000000E-1,1.926593018E1,-9.992052078E0,2.942507935E1,3.656299310E1
6.100000000E-1,1.926593018E1,-9.992052078E0,2.942507935E1,3.656299310E1
6.200000000E-1,1.954627991E1,-1.029847145E1,2.731683350E1,3.513296123E1
6.300000000E-1,1.851142883E1,-1.000847721E1,2.943737793E1,3.618565783E1
6.400000000E-1,1.849315643E1,-1.002401733E1,2.733255005E1,3.448979633E1
6.500000000E-1,1.819328308E1,-1.106056213E1,2.884616089E1,3.585292989E1
6.600000000E-1,1.943358612E1,-8.058671951E0,2.896182251E1,3.579655886E1
6.700000000E-1,1.835510254E1,-8.100536346E0,2.642318726E1,3.317699961E1
6.800000000E-1,1.970256042E1,-1.088009644E1,2.867047119E1,3.644946233E1
6.900000000E-1,1.880483246E1,-1.030379677E1,2.883258057E1,3.593198650E1
7.000000000E-1,1.940552521E1,-1.044049168E1,2.867312622E1,3.616250050E1
7.100000000E-1,1.804408264E1,-1.017815590E1,2.794204712E1,3.478421730E1
7.200000000E-1,1.942029572E1,-9.543701172E0,2.926998901E1,3.640003262E1
7.300000000E-1,1.910691071E1,-1.014961147E1,2.867657471E1,3.592261943E1
7.400000000E-1,1.941711426E1,-9.841152191E0,2.927148438E1,3.647865677E1
7.500000000E-1,1.849172974E1,-1.076209259E1,2.808801270E1,3.530868396E1
7.600000000E-1,1.953111267E1,-1.207984257E1,2.777682495E1,3.604079582E1
7.700000000E-1,1.955455780E1,-1.073354721E1,2.882250977E1,3.644621840E1
7.800000000E-1,1.940870667E1,-1.014304161E1,2.867163086E1,3.607827052E1
7.900000000E-1,1.940854645E1,-9.553691864E0,2.791693115E1,3.531741424E1
8.000000000E-1,1.865029144E1,-1.016279697E1,2.823287964E1,3.533003405E1
8.100000000E-1,1.987226105E1,-9.239727020E0,2.881008911E1,3.619807383E1
8.200000000E-1,1.804392242E1,-9.588806152E0,2.718731689E1,3.400997706E1
8.300000000E-1,1.957567596E1,-9.241857529E0,2.941641235E1,3.652320270E1
8.400000000E-1,1.862860107E1,-1.194971752E1,2.794122314E1,3.564452942E1
8.500000000E-1,1.787524414E1,-1.137568283E1,2.734912109E1,3.459631393E1
8.600000000E-1,1.970716858E1,-9.844572067E0,2.791348267E1,3.555911426E1
8.700000000E-1,1.912644958E1,-8.806646347E0,2.927117920E1,3.605800917E1
8.800000000E-1,2.030877686E1,-1.086473656E1,2.896130371E1,3.700332459E1
8.900000000E-1,1.925679016E1,-9.999822617E0,2.837265015E1,3.571873032E1
9.000000000E-1,2.015497589E1,-1.101785660E1,2.881417847E1,3.684932968E1
9.100000000E-1,1.834588623E1,-1.017158699E1,2.793713379E1,3.493588653E1
9.200000000E-1,1.971965027E1,-1.012870216E1,2.971911621E1,3.707669190E1
9.300000000E-1,1.970716858E1,-9.844572067E0,2.791348267E1,3.555911426E1
9.400000000E-1,1.851416016E1,-9.269292831E0,2.883224487E1,3.549636968E1
9.500000000E-1,1.908534241E1,-1.119956684E1,2.747903442E1,3.528141047E1
9.600000000E-1,1.881521606E1,-8.968601227E0,2.837478638E1,3.520762226E1
9.700000000E-1,1.942029572E1,-9.543701172E0,2.926998901E1,3.640003262E1
9.800000000E-1,1.833793640E1,-1.091521072E1,2.794088745E1,3.515842613E1
9.900000000E-1,1.986810303E1,-1.071698761E1,3.017071533E1,3.768112797E1
1.000000000E0,1.969428253E1,-1.044502258E1,2.716476440E1,3.514096877E1
1.010000000E0,2.015640259E1,-1.027978134E1,2.805871582E1,3.604505518E1
1.020000000E0,1.865404510E1,-9.570116043E0,2.792922974E1,3.492280621E1
1.030000000E0,1.925083160E1,-9.710142136E0,2.731872559E1,3.480221466E1
1.040000000E0,1.820645142E1,-1.031249619E1,2.944378662E1,3.612144822E1
1.050000000E0,1.878774261E1,-1.105519295E1,2.778387451E1,3.531487288E1
1.060000000E0,1.941331482E1,-9.107516289E0,2.791467285E1,3.520017906E1
1.070000000E0,1.940019226E1,-1.118189716E1,2.897756958E1,3.662105709E1
1.080000000E0,1.926649475E1,-9.696822166E0,2.912286377E1,3.624041079E1
1.090000000E0,1.804987335E1,-9.878486633E0,2.824124146E1,3.494209703E1
1.100000000E0,1.956511688E1,-9.987702370E0,2.911944580E1,3.647588410E1
1.110000000E0,1.957567596E1,-9.241857529E0,2.941641235E1,3.652320270E1
1.120000000E0,1.956250763E1,-9.989921570E0,2.881875610E1,3.623549284E1
1.130000000E0,1.970341492E1,-1.043725204E1,2.821716309E1,3.596344091E1
