"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.712926483E1,-1.035325146E1,2.705548096E1,3.365413168E1
1.000000000E-2,1.607252502E1,-9.934511185E0,2.646908569E1,3.252127105E1
2.000000000E-2,1.685148621E1,-8.718296051E0,2.780386353E1,3.366060160E1
3.000000000E-2,1.607308960E1,-9.639282227E0,2.616687012E1,3.218641115E1
4.000000000E-2,1.638618469E1,-9.180986404E0,2.691143799E1,3.281802942E1
5.000000000E-2,1.486299133E1,-9.815397263E0,2.603695679E1,3.154637306E1
6.000000000E-2,1.684162140E1,-8.431945801E0,2.629891968E1,3.234765985E1
7.000000000E-2,1.669519806E1,-8.136671066E0,2.645025635E1,3.231951601E1
8.000000000E-2,1.623801422E1,-8.445087433E0,2.630874634E1,3.204906772E1
9.000000000E-2,1.684814453E1,-8.426396370E0,2.705062866E1,3.296362603E1
1.000000000E-1,1.666754913E1,-9.633911133E0,2.510464478E1,3.163641299E1
1.100000000E-1,1.502592468E1,-9.654506683E0,2.723654175E1,3.257018757E1
1.200000000E-1,1.608899689E1,-8.152030945E0,2.615936279E1,3.177457617E1
1.300000000E-1,1.713705444E1,-9.020277023E0,2.629699707E1,3.265847650E1
1.400000000E-1,1.563095093E1,-8.903291702E0,2.647122192E1,3.200501242E1
1.500000000E-1,1.623148346E1,-8.450636864E0,2.555703735E1,3.143304753E1
1.600000000E-1,1.608438873E1,-9.187556267E0,2.691635132E1,3.267428223E1
1.700000000E-1,1.607569885E1,-9.637062073E0,2.646759033E1,3.243199650E1
1.800000000E-1,1.609596252E1,-8.588216782E0,2.751473999E1,3.301360922E1
1.900000000E-1,1.561647034E1,-9.652466774E0,2.572323608E1,3.160267608E1
2.000000000E-1,1.757283783E1,-1.035116577E1,2.599569702E1,3.304130031E1
2.100000000E-1,1.547657776E1,-9.351642609E0,2.662625122E1,3.218594309E1
2.200000000E-1,1.713823700E1,-9.756132126E0,2.735317993E1,3.372087979E1
2.300000000E-1,1.516683197E1,-1.010183716E1,2.663494873E1,3.227228532E1
2.400000000E-1,1.699699402E1,-8.130102158E0,2.644531250E1,3.247077024E1
2.500000000E-1,1.622830200E1,-8.748086929E0,2.555853271E1,3.151389226E1
