"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.759287262E1,-2.670745850E0,1.874011230E1,2.584248168E1
1.000000000E-2,1.683763885E1,-2.393050194E0,1.829989624E1,2.498237326E1
2.000000000E-2,1.651239777E1,-3.745916367E0,1.725912476E1,2.417785261E1
3.000000000E-2,1.682288361E1,-3.289841652E0,1.770300293E1,2.464201257E1
4.000000000E-2,1.833335114E1,-3.845231056E0,1.858346558E1,2.638641238E1
5.000000000E-2,1.831394196E1,-4.451231003E0,1.708303833E1,2.543706205E1
6.000000000E-2,1.728499603E1,-3.124601364E0,1.859695435E1,2.558087044E1
7.000000000E-2,1.787122345E1,-4.010471344E0,1.768954468E1,2.546339527E1
8.000000000E-2,1.755438995E1,-5.061447144E0,1.724865723E1,2.512550557E1
9.000000000E-2,1.636312103E1,-4.926790237E0,1.892141724E1,2.549598051E1
1.000000000E-1,1.711598969E1,-3.732776642E0,1.724929810E1,2.458513797E1
1.100000000E-1,1.652544403E1,-3.734815598E0,1.876257324E1,2.527989918E1
1.200000000E-1,1.802429199E1,-3.563232422E0,1.738415527E1,2.529388427E1
1.300000000E-1,1.877923584E1,-3.988541603E0,1.797546387E1,2.629991377E1
1.400000000E-1,1.788757324E1,-2.964955330E0,1.828567505E1,2.575115820E1
1.500000000E-1,1.726457214E1,-3.584096909E0,1.679507446E1,2.435129828E1
1.600000000E-1,1.756942749E1,-4.017041206E0,1.769445801E1,2.525698411E1
1.700000000E-1,1.711876678E1,-4.319906235E0,1.830471802E1,2.543180033E1
1.800000000E-1,1.787962341E1,-3.708580971E0,1.828942871E1,2.584449088E1
1.900000000E-1,1.864627075E1,-2.797586441E0,1.857330322E1,2.646653539E1
2.000000000E-1,1.726399994E1,-3.879327774E0,1.709725952E1,2.460510437E1
2.100000000E-1,1.772583008E1,-3.861701965E0,1.814230347E1,2.565659699E1
2.200000000E-1,1.816507721E1,-4.747526169E0,1.768838501E1,2.579511580E1
2.300000000E-1,1.819663239E1,-3.246956825E0,1.948501587E1,2.685751296E1
2.400000000E-1,1.787440491E1,-3.713021278E0,1.768804932E1,2.541944072E1
2.500000000E-1,1.788235474E1,-2.969395638E0,1.768429565E1,2.532449870E1
2.600000000E-1,1.835243225E1,-2.060530663E0,1.857446289E1,2.619290415E1
2.700000000E-1,1.773377991E1,-3.118076324E0,1.813854980E1,2.555809732E1
2.800000000E-1,1.800361633E1,-5.496657372E0,1.739392090E1,2.562990300E1
2.900000000E-1,1.757260895E1,-3.719591141E0,1.769296265E1,2.521255383E1
3.000000000E-1,1.831973267E1,-4.151560783E0,1.738223267E1,2.559277387E1
3.100000000E-1,1.801866150E1,-4.452251434E0,1.783966064E1,2.574389631E1
3.200000000E-1,1.787701416E1,-3.710801125E0,1.798870850E1,2.563106150E1
3.300000000E-1,1.968553925E1,-4.852300644E0,1.916796875E1,2.790118820E1
3.400000000E-1,1.728817749E1,-2.827152252E0,1.859545898E1,2.554730838E1
3.500000000E-1,1.910033417E1,-4.112936020E0,2.037683105E1,2.823037817E1
3.600000000E-1,1.696361542E1,-3.147821426E0,1.634667969E1,2.376735081E1
3.700000000E-1,1.697842407E1,-3.577346802E0,1.860412598E1,2.543968941E1
