"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.694482422E1,-1.760632324E1,3.220642090E1,4.042725854E1
1.000000000E-2,1.679160309E1,-1.746421242E1,3.175711060E1,3.994334391E1
2.000000000E-2,1.665211487E1,-1.627880669E1,3.160321045E1,3.925627832E1
3.000000000E-2,1.635076904E1,-1.672711182E1,3.221176147E1,3.980881178E1
4.000000000E-2,1.769972992E1,-1.670531654E1,3.113720703E1,3.952054784E1
5.000000000E-2,1.695317841E1,-1.597811699E1,3.114575195E1,3.889432279E1
6.000000000E-2,1.618522644E1,-1.689022255E1,3.071151733E1,3.860619730E1
7.000000000E-2,1.723414612E1,-1.731562233E1,3.039587402E1,3.899686817E1
8.000000000E-2,1.601638794E1,-1.808774757E1,3.011859131E1,3.861114913E1
9.000000000E-2,1.770188904E1,-1.626136208E1,3.083425903E1,3.909655103E1
1.000000000E-1,1.618999481E1,-1.644404793E1,3.070925903E1,3.841329502E1
1.100000000E-1,1.632874298E1,-1.733533287E1,3.041064453E1,3.862575454E1
1.200000000E-1,1.725237274E1,-1.597376728E1,3.084014893E1,3.878041248E1
1.300000000E-1,1.693291473E1,-1.702696228E1,3.009857178E1,3.850409159E1
1.400000000E-1,1.619243622E1,-1.585247707E1,3.025524902E1,3.780047769E1
1.500000000E-1,1.768423462E1,-1.730798721E1,3.008776855E1,3.895603152E1
1.600000000E-1,1.632079315E1,-1.807895660E1,3.041436768E1,3.896473691E1
1.700000000E-1,1.756302643E1,-1.610704231E1,3.203872681E1,3.992964719E1
1.800000000E-1,1.618408203E1,-1.748068237E1,3.131591797E1,3.934698827E1
1.900000000E-1,1.573252869E1,-1.690007782E1,3.071890259E1,3.842884418E1
2.000000000E-1,1.648764801E1,-1.791473770E1,3.206497192E1,4.026093377E1
2.100000000E-1,1.633074188E1,-1.630202675E1,2.935293579E1,3.733689926E1
2.200000000E-1,1.709323120E1,-1.686829185E1,3.099746704E1,3.921174296E1
2.300000000E-1,1.648136139E1,-1.644635773E1,2.950161743E1,3.758275385E1
2.400000000E-1,1.679143524E1,-1.687486267E1,3.100238037E1,3.908786098E1
2.500000000E-1,1.694914246E1,-1.671841240E1,3.160052490E1,3.956478127E1
2.600000000E-1,1.663446045E1,-1.732543182E1,3.085671997E1,3.910259620E1
