"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.796259308E1,-1.864771271E1,2.903720093E1,3.890438249E1
1.000000000E-2,1.751739502E1,-1.747220802E1,2.843719482E1,3.769364974E1
2.000000000E-2,1.855665588E1,-1.952692223E1,2.903186035E1,3.960428114E1
3.000000000E-2,1.720792389E1,-1.807478714E1,2.829476929E1,3.772803392E1
4.000000000E-2,1.750585938E1,-1.939786148E1,2.949938965E1,3.940743752E1
5.000000000E-2,1.766930389E1,-1.761542702E1,2.873620605E1,3.805623612E1
6.000000000E-2,1.780782318E1,-1.998064232E1,3.024917603E1,4.039006418E1
7.000000000E-2,1.856284332E1,-1.834267235E1,2.827413940E1,3.847674285E1
8.000000000E-2,1.826439667E1,-1.864114189E1,2.903228760E1,3.903785445E1
9.000000000E-2,1.870726776E1,-1.967125320E1,2.918051147E1,3.985501624E1
1.000000000E-1,1.780765533E1,-1.939129257E1,2.949447632E1,3.953554033E1
1.100000000E-1,1.811100006E1,-1.790968323E1,2.782821655E1,3.772498791E1
1.200000000E-1,1.718607330E1,-1.927235794E1,2.724838257E1,3.754010187E1
1.300000000E-1,1.914748383E1,-1.937726784E1,2.736749268E1,3.861456074E1
1.400000000E-1,1.780130005E1,-1.998619270E1,2.949746704E1,3.983007336E1
1.500000000E-1,1.855387115E1,-1.893979263E1,2.797647095E1,3.854406318E1
1.600000000E-1,1.750007629E1,-1.969753265E1,2.920016479E1,3.933058717E1
1.700000000E-1,1.781735992E1,-1.908829308E1,3.024468994E1,3.995700836E1
1.800000000E-1,1.690445709E1,-2.029336166E1,3.086682129E1,4.062439973E1
1.900000000E-1,1.811973572E1,-1.878649139E1,2.993756104E1,3.971793854E1
2.000000000E-1,1.795941925E1,-1.894516182E1,2.903869629E1,3.904748108E1
2.100000000E-1,1.675136566E1,-1.941428757E1,2.951168823E1,3.909555672E1
2.200000000E-1,1.720548248E1,-1.866635704E1,2.874884033E1,3.835306159E1
2.300000000E-1,1.811582184E1,-1.878982162E1,2.948654175E1,3.937888447E1
2.400000000E-1,1.810031891E1,-1.939249229E1,2.843710327E1,3.888906202E1
2.500000000E-1,1.810391235E1,-1.821046257E1,2.737872314E1,3.753621013E1
2.600000000E-1,1.568927002E1,-1.973695183E1,2.922970581E1,3.860150467E1
2.700000000E-1,1.811655426E1,-1.908394241E1,2.993905640E1,3.985917077E1
2.800000000E-1,1.855926514E1,-1.952470207E1,2.933255005E1,3.982535381E1
2.900000000E-1,1.644695282E1,-1.942307663E1,2.921591187E1,3.874696980E1
3.000000000E-1,1.840904999E1,-1.849579239E1,2.812701416E1,3.836816888E1
3.100000000E-1,1.870767212E1,-1.878667259E1,2.812359619E1,3.865039102E1
3.200000000E-1,1.690367889E1,-1.867292786E1,2.875375366E1,3.822552739E1
3.300000000E-1,1.781833649E1,-1.790848160E1,2.888558960E1,3.837426370E1
3.400000000E-1,1.690612030E1,-1.808135796E1,2.829971313E1,3.759822034E1
3.500000000E-1,1.857475281E1,-1.892203140E1,3.038198853E1,4.032530150E1
3.600000000E-1,1.796202850E1,-1.894294167E1,2.933938599E1,3.927173382E1
3.700000000E-1,1.691803741E1,-1.866071701E1,3.040753174E1,3.948493809E1
3.800000000E-1,1.871623993E1,-1.907413292E1,2.947821045E1,3.978800165E1
3.900000000E-1,1.751279449E1,-1.850773239E1,2.919418335E1,3.874963833E1
4.000000000E-1,1.780169678E1,-1.910161209E1,2.844052124E1,3.860874565E1
