"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,1.710591125E1,-3.717262268E1,4.026879883E1,5.741073276E1
1.000000000E-2,1.741998291E1,-3.553451920E1,3.965423584E1,5.602335476E1
2.000000000E-2,1.936141968E1,-3.654065704E1,3.857510376E1,5.655194797E1
3.000000000E-2,1.782057190E1,-3.822169113E1,3.695413208E1,5.607208159E1
4.000000000E-2,1.860749054E1,-3.626185608E1,3.828518677E1,5.591883794E1
5.000000000E-2,1.708906555E1,-3.645008850E1,3.740847778E1,5.495488443E1
6.000000000E-2,1.785213470E1,-3.672112274E1,3.875079346E1,5.629177171E1
7.000000000E-2,1.769095612E1,-3.732263947E1,3.830520630E1,5.633150251E1
8.000000000E-2,1.769413757E1,-3.702518845E1,3.830371094E1,5.613484974E1
9.000000000E-2,1.694184113E1,-3.792397308E1,3.967361450E1,5.743909298E1
1.000000000E-1,1.799292755E1,-3.790541840E1,3.905502319E1,5.732243036E1
1.100000000E-1,1.815116119E1,-3.612742615E1,3.769042969E1,5.527408129E1
1.200000000E-1,1.650112915E1,-3.644990921E1,3.922244263E1,5.602930617E1
1.300000000E-1,1.711125183E1,-3.643122101E1,3.996432495E1,5.672015578E1
1.400000000E-1,1.890622711E1,-3.581576538E1,3.737597656E1,5.511059878E1
1.500000000E-1,1.707475281E1,-3.778861237E1,3.741522217E1,5.585181517E1
1.600000000E-1,1.707912445E1,-3.822701645E1,3.846987915E1,5.685888568E1
1.700000000E-1,1.679106140E1,-3.719029236E1,3.877026367E1,5.628668523E1
1.800000000E-1,1.829381561E1,-3.701538086E1,3.784286499E1,5.600789713E1
1.900000000E-1,1.907250214E1,-3.594677734E1,3.932876587E1,5.659225180E1
2.000000000E-1,1.785327148E1,-3.613066101E1,3.814642334E1,5.549156316E1
2.100000000E-1,1.678583527E1,-3.719473267E1,3.816888428E1,5.587554144E1
2.200000000E-1,1.739495087E1,-3.702953720E1,3.860934448E1,5.625346587E1
2.300000000E-1,1.815451050E1,-3.641932297E1,3.844366455E1,5.598096713E1
2.400000000E-1,1.860430908E1,-3.655930328E1,3.828671265E1,5.611216747E1
2.500000000E-1,1.680292511E1,-3.644333649E1,3.921752930E1,5.611122589E1
2.600000000E-1,1.860749054E1,-3.626185608E1,3.828518677E1,5.591883794E1
2.700000000E-1,1.708849335E1,-3.674531555E1,3.771066284E1,5.535638095E1
2.800000000E-1,1.768108368E1,-3.703628922E1,3.680026245E1,5.512319616E1
2.900000000E-1,1.815308380E1,-3.715740204E1,3.919912720E1,5.698051027E1
