"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,8.896049500E0,-2.519426346E0,2.489511108E1,2.655661427E1
1.000000000E-2,1.041854858E1,-2.917212486E0,2.697756958E1,2.906622686E1
2.000000000E-2,1.104486084E1,-1.263657570E0,2.756088257E1,2.971847959E1
3.000000000E-2,9.654350281E0,-3.236636162E0,2.623965454E1,2.814607901E1
4.000000000E-2,1.072161102E1,-1.583216667E0,2.546246338E1,2.767302946E1
5.000000000E-2,1.025941467E1,-3.811737061E0,2.713488770E1,2.925896545E1
6.000000000E-2,1.071582031E1,-1.882885933E0,2.516329956E1,2.741469878E1
7.000000000E-2,9.218856812E0,-1.758129120E0,2.638986206E1,2.800898353E1
8.000000000E-2,9.379173279E0,-1.599461555E0,2.728875732E1,2.889988659E1
9.000000000E-2,1.056724548E1,-2.031567574E0,2.561752319E1,2.778581362E1
1.000000000E-1,1.084878540E1,-3.073840141E0,2.456542969E1,2.702970539E1
1.100000000E-1,1.012397003E1,-1.886034966E0,2.652624512E1,2.845511513E1
1.200000000E-1,8.750770569E0,-1.633690834E0,2.444204712E1,2.601266228E1
1.300000000E-1,9.667228699E0,-2.636186600E0,2.698837280E1,2.878848827E1
1.400000000E-1,1.040867615E1,-2.630861282E0,2.547262573E1,2.764265964E1
1.500000000E-1,9.074760437E0,-1.608251572E0,2.699298096E1,2.852295165E1
1.600000000E-1,8.464805603E0,-2.216291428E0,2.700579834E1,2.838799087E1
1.700000000E-1,1.028501892E1,-2.021488190E0,2.787759399E1,2.978301992E1
1.800000000E-1,9.354988098E0,-2.651636124E0,2.579055786E1,2.756265320E1
1.900000000E-1,9.530517578E0,-2.037912369E0,2.788989258E1,2.954369578E1
2.000000000E-1,9.515548706E0,-1.019037247E0,2.487774658E1,2.665495037E1
2.100000000E-1,9.076805115E0,-1.901260376E0,2.759585571E1,2.911244467E1
2.200000000E-1,9.640441895E0,-3.690582275E0,2.518951416E1,2.722260350E1
2.300000000E-1,1.025096893E1,-2.787312508E0,2.487445068E1,2.704791622E1
2.400000000E-1,1.085514069E1,-2.478940010E0,2.456243896E1,2.696836352E1
2.500000000E-1,9.953254700E0,-3.379901886E0,2.608514404E1,2.812340228E1
2.600000000E-1,8.767051697E0,-2.651455879E0,2.760452271E1,2.908437875E1
2.700000000E-1,9.361518860E0,-2.646085739E0,2.654229736E1,2.826894682E1
2.800000000E-1,8.898208618E0,-2.075472832E0,2.459216309E1,2.623471344E1
2.900000000E-1,9.207725525E0,-2.799205780E0,2.639514160E1,2.809486185E1
3.000000000E-1,9.643051147E0,-3.688362122E0,2.549017334E1,2.750166154E1
3.100000000E-1,9.039619446E0,-4.290850639E0,2.625476074E1,2.809694967E1
3.200000000E-1,9.061882019E0,-2.208701134E0,2.624426270E1,2.785242163E1
3.300000000E-1,9.494018555E0,-3.395306587E0,2.534078979E1,2.727306588E1
3.400000000E-1,9.195404053E0,-3.104425430E0,2.534423828E1,2.713896326E1
3.500000000E-1,9.529785156E0,-1.743789673E0,2.743737793E1,2.909754827E1
3.600000000E-1,8.005973816E0,-1.347118378E0,2.520455933E1,2.647980656E1
3.700000000E-1,9.204376221E0,-2.507305145E0,2.564190674E1,2.735899307E1
3.800000000E-1,1.057234955E1,-2.764091492E0,2.712472534E1,2.924321292E1
3.900000000E-1,9.363510132E0,-1.612781525E0,2.548458862E1,2.719817353E1
4.000000000E-1,1.071643829E1,-2.913971901E0,2.652163696E1,2.875292175E1
4.100000000E-1,1.071785736E1,-2.175896645E0,2.576617432E1,2.799111880E1
4.200000000E-1,9.337501526E0,-4.287611008E0,2.579879761E1,2.776959670E1
4.300000000E-1,1.011425781E1,-2.189036369E0,2.577600098E1,2.777575053E1
4.400000000E-1,1.027571869E1,-1.439905167E0,2.607046509E1,2.805945244E1
4.500000000E-1,1.009791565E1,-3.234551430E0,2.517987061E1,2.732134893E1
4.600000000E-1,9.983062744E0,-1.438706398E0,2.712780762E1,2.894217276E1
4.700000000E-1,9.057106018E0,-2.654875755E0,2.624649048E1,2.789189483E1
4.800000000E-1,9.205116272E0,-2.801425934E0,2.609445190E1,2.781191423E1
4.900000000E-1,9.349205017E0,-2.951307297E0,2.549136353E1,2.731167266E1
5.000000000E-1,1.010035706E1,-2.642981529E0,2.472583008E1,2.683969517E1
5.100000000E-1,9.060455322E0,-2.946777344E0,2.699972534E1,2.863146025E1
5.200000000E-1,1.026663208E1,-2.773992538E0,2.667861938E1,2.872015845E1
5.300000000E-1,1.025112915E1,-3.376662254E0,2.562918091E1,2.780903470E1
5.400000000E-1,1.041520691E1,-2.625310898E0,2.622436523E1,2.833877422E1
5.500000000E-1,8.892868042E0,-2.816877365E0,2.489660645E1,2.658681840E1
5.600000000E-1,8.892868042E0,-2.816877365E0,2.489660645E1,2.658681840E1
5.700000000E-1,8.892868042E0,-2.816877365E0,2.489660645E1,2.658681840E1
5.800000000E-1,1.012380219E1,-1.296686172E0,2.577151489E1,2.771901415E1
5.900000000E-1,1.010887909E1,-1.604125977E0,2.441989136E1,2.647817498E1
6.000000000E-1,9.070846558E0,-1.611580849E0,2.654196167E1,2.809542987E1
6.100000000E-1,8.902740479E0,-3.103225708E0,2.640155029E1,2.803445480E1
6.200000000E-1,9.355735779E0,-2.945756912E0,2.624307251E1,2.801617623E1
6.300000000E-1,9.940200806E0,-3.391001701E0,2.458169556E1,2.673137185E1
6.400000000E-1,8.903923035E0,-3.839081764E0,2.745773315E1,2.911950384E1
6.500000000E-1,9.506172180E0,-2.500735283E0,2.563699341E1,2.745681004E1
6.600000000E-1,1.086819458E1,-2.467840195E0,2.606588745E1,2.834851632E1
6.700000000E-1,9.666091919E0,-3.226646423E0,2.759277344E1,2.941437958E1
6.800000000E-1,8.597770691E0,-3.407246590E0,2.640795898E1,2.798055196E1
6.900000000E-1,9.508331299E0,-2.056782722E0,2.533404541E1,2.713765974E1
7.000000000E-1,9.672004700E0,-2.190011978E0,2.698614502E1,2.875058000E1
7.100000000E-1,1.026736450E1,-3.068111420E0,2.713113403E1,2.917071332E1
7.200000000E-1,1.027515411E1,-1.735135078E0,2.637265015E1,2.835676571E1
7.300000000E-1,8.625816345E0,-1.025425911E0,2.669668579E1,2.807435196E1
7.400000000E-1,9.668655396E0,-1.898110390E0,2.623291016E1,2.802233565E1
7.500000000E-1,9.382514954E0,-1.891360283E0,2.804199219E1,2.963042619E1
7.600000000E-1,1.041202545E1,-2.922761917E0,2.622586060E1,2.836809079E1
7.700000000E-1,8.629570007E0,-4.327449799E-1,2.639297485E1,2.777131377E1
7.800000000E-1,8.759338379E0,-1.921150208E0,2.579666138E1,2.731088730E1
7.900000000E-1,8.457542419E0,-1.927720070E0,2.580157471E1,2.722071611E1
8.000000000E-1,9.214248657E0,-2.793656349E0,2.714685059E1,2.880379126E1
8.100000000E-1,9.983673096E0,-2.469791412E0,2.848617554E1,3.028590092E1
8.200000000E-1,8.138534546E0,-3.422651291E0,2.566363525E1,2.713986848E1
8.300000000E-1,9.218284607E0,-2.053362846E0,2.669207764E1,2.831360236E1
8.400000000E-1,9.970748901E0,-1.743925095E0,2.607690430E1,2.797252306E1
8.500000000E-1,9.045410156E0,-3.991181374E0,2.655395508E1,2.833481082E1
8.600000000E-1,1.055946350E1,-3.364541054E0,2.637597656E1,2.860969321E1
8.700000000E-1,1.012136078E1,-1.888255119E0,2.622552490E1,2.817420110E1
8.800000000E-1,1.056264496E1,-3.067090034E0,2.637448120E1,2.857603486E1
8.900000000E-1,8.599021912E0,-2.079823494E0,2.489776611E1,2.642286133E1
