"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,7.096992493E0,7.450174332E0,3.134167480E1,3.298746701E1
1.000000000E-2,7.846397400E0,8.199123383E0,2.982217407E1,3.190851991E1
2.000000000E-2,7.379096985E0,6.703128815E0,2.998739624E1,3.160105918E1
3.000000000E-2,7.383132935E0,7.443424225E0,2.953262329E1,3.133833203E1
4.000000000E-2,8.595153809E0,6.589563370E0,3.117123413E1,3.299916441E1
5.000000000E-2,6.795478821E0,7.591220856E0,3.119549561E1,3.281713139E1
6.000000000E-2,7.993263245E0,7.462114334E0,3.027450562E1,3.218883499E1
7.000000000E-2,7.840492249E0,7.162490845E0,3.042880249E1,3.222866139E1
8.000000000E-2,8.145790100E0,6.287807465E0,3.193185425E1,3.354897517E1
9.000000000E-2,7.703773499E0,7.760765076E0,3.133032227E1,3.318383182E1
1.000000000E-1,8.018470764E0,8.367784500E0,3.207412720E1,3.410374358E1
1.100000000E-1,7.236892700E0,7.149351120E0,3.043865967E1,3.209357942E1
1.200000000E-1,6.349586487E0,7.734529495E0,3.180352783E1,3.334073451E1
1.300000000E-1,6.322235107E0,6.384904861E0,3.030682373E1,3.161077714E1
1.400000000E-1,7.855529785E0,8.206893921E0,3.087457275E1,3.289835404E1
1.500000000E-1,7.679473877E0,5.971624374E0,3.073794556E1,3.224059419E1
1.600000000E-1,7.382278442E0,7.000579834E0,2.998590088E1,3.166481335E1
1.700000000E-1,7.249374390E0,6.865221024E0,3.224426270E1,3.375466139E1
1.800000000E-1,8.608276367E0,8.663944244E0,3.010830688E1,3.249117565E1
1.900000000E-1,9.068969727E0,8.091108322E0,3.175775146E1,3.400392660E1
2.000000000E-1,9.189620972E0,6.594932556E0,3.010894775E1,3.216350422E1
2.100000000E-1,8.579498291E0,6.576242447E0,2.936706543E1,3.129343841E1
2.200000000E-1,7.540847778E0,7.599874496E0,3.013076782E1,3.197632948E1
2.300000000E-1,7.697746277E0,5.987163544E0,3.284277344E1,3.426002324E1
2.400000000E-1,8.893600464E0,6.888036728E0,3.041308594E1,3.242679410E1
2.500000000E-1,6.772605896E0,6.540153503E0,2.984765625E1,3.129735423E1
2.600000000E-1,7.862052917E0,8.212442398E0,3.162631226E1,3.360773294E1
2.700000000E-1,6.800582886E0,6.858695984E0,3.270269775E1,3.409920935E1
2.800000000E-1,6.612739563E0,5.939748764E0,2.955242920E1,3.086024970E1
2.900000000E-1,6.477172852E0,7.128484726E0,2.984957886E1,3.136505094E1
3.000000000E-1,7.686859131E0,6.420021057E0,3.103640747E1,3.261231458E1
3.100000000E-1,8.293060303E0,6.435379028E0,3.132723999E1,3.303914221E1
3.200000000E-1,8.303337097E0,7.033609390E0,3.177529907E1,3.358700194E1
3.300000000E-1,7.672950745E0,5.966073990E0,2.998623657E1,3.152209694E1
3.400000000E-1,8.145629883E0,6.877161026E0,3.117712402E1,3.294935041E1
3.500000000E-1,8.001052856E0,8.795087814E0,2.951602173E1,3.182084152E1
3.600000000E-1,7.396179199E0,7.454524994E0,3.103607178E1,3.276448017E1
3.700000000E-1,7.680168152E0,7.003820419E0,2.952996826E1,3.130587020E1
3.800000000E-1,6.504646301E0,9.215074539E0,3.044046021E1,3.246305038E1
3.900000000E-1,7.543457031E0,7.602094650E0,3.043148804E1,3.226098342E1
4.000000000E-1,6.802001953E0,7.596769333E0,3.194723511E1,3.353511541E1
4.100000000E-1,7.386802673E0,5.972822189E0,3.179528809E1,3.318402934E1
4.200000000E-1,7.091041565E0,7.739856720E0,3.028778076E1,3.205523227E1
4.300000000E-1,7.390838623E0,6.713117599E0,3.134051514E1,3.289252700E1
4.400000000E-1,7.534324646E0,7.594324112E0,2.937905884E1,3.126609833E1
4.500000000E-1,7.385620117E0,6.708679199E0,3.073910522E1,3.231789521E1
4.600000000E-1,6.352767944E0,8.031978607E0,3.180203247E1,3.341017226E1
4.700000000E-1,7.985313416E0,6.718488693E0,3.027825928E1,3.202618156E1
4.800000000E-1,6.490341187E0,7.876548767E0,3.044720459E1,3.211225337E1
4.900000000E-1,7.081336975E0,7.436855316E0,2.953753662E1,3.127168400E1
5.000000000E-1,6.778396606E0,6.839826584E0,3.014682007E1,3.164744300E1
5.100000000E-1,7.847015381E0,7.168041229E0,3.118054199E1,3.294211081E1
5.200000000E-1,8.920959473E0,8.237657547E0,3.190979004E1,3.414201547E1
5.300000000E-1,8.920959473E0,8.237657547E0,3.190979004E1,3.414201547E1
5.400000000E-1,8.920959473E0,8.237657547E0,3.190979004E1,3.414201547E1
5.500000000E-1,8.920959473E0,8.237657547E0,3.190979004E1,3.414201547E1
5.600000000E-1,8.006309509E0,7.473213196E0,3.177795410E1,3.361232325E1
5.700000000E-1,8.758659363E0,7.045684814E0,3.206860352E1,3.398162915E1
5.800000000E-1,8.749679565E0,6.448564529E0,3.177090454E1,3.357873214E1
5.900000000E-1,6.328758240E0,6.390455246E0,3.105853271E1,3.233455665E1
6.000000000E-1,6.797233582E0,7.150594711E0,3.194949341E1,3.343805494E1
6.100000000E-1,7.706268311E0,7.026020050E0,3.253686523E1,3.416722301E1
6.200000000E-1,7.832702637E0,5.829515457E0,3.118728638E1,3.267998336E1
6.300000000E-1,8.602249146E0,6.890344620E0,3.162075806E1,3.348653281E1
6.400000000E-1,6.482551575E0,6.543573380E0,3.120568848E1,3.253669960E1
6.500000000E-1,7.081092834E0,5.962923050E0,3.134918213E1,3.268745244E1
6.600000000E-1,7.544807434E0,6.276887894E0,3.224237061E1,3.370302513E1
6.700000000E-1,8.146194458E0,7.172389984E0,3.087490845E1,3.272710855E1
6.800000000E-1,7.559120178E0,7.615413666E0,3.223559570E1,3.397452654E1
