"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,2.545239639E1,-1.413154221E1,3.460803223E1,4.522433926E1
1.000000000E-2,2.441835022E1,-1.207238674E1,3.461474609E1,4.404746299E1
2.000000000E-2,2.531368637E1,-1.456657219E1,3.656723022E1,4.679882551E1
3.000000000E-2,2.395758820E1,-1.356283188E1,3.553170776E1,4.494906781E1
4.000000000E-2,2.500564575E1,-1.443107700E1,3.566931152E1,4.588941150E1
5.000000000E-2,2.530846786E1,-1.457101250E1,3.596582031E1,4.632896698E1
6.000000000E-2,2.576014709E1,-1.441465187E1,3.565701294E1,4.629027909E1
7.000000000E-2,2.589844894E1,-1.486420250E1,3.475476074E1,4.582103849E1
8.000000000E-2,2.380236053E1,-1.445402718E1,3.614004517E1,4.562427132E1
9.000000000E-2,2.408850098E1,-1.446077728E1,3.433096313E1,4.436197683E1
1.000000000E-1,2.529484940E1,-1.487734222E1,3.476458740E1,4.549440905E1
1.100000000E-1,2.545455551E1,-1.368758678E1,3.430508423E1,4.485669663E1
1.200000000E-1,2.423593903E1,-1.490255737E1,3.448110962E1,4.470362264E1
1.300000000E-1,2.470919037E1,-1.369624138E1,3.536981201E1,4.526759015E1
1.400000000E-1,2.501098633E1,-1.368967152E1,3.536489868E1,4.542722314E1
1.500000000E-1,2.561429977E1,-1.382414627E1,3.550613403E1,4.591170795E1
1.600000000E-1,2.637561417E1,-1.365455627E1,3.609448242E1,4.674325182E1
1.700000000E-1,2.409429169E1,-1.416110706E1,3.463018799E1,4.450080634E1
1.800000000E-1,2.546226501E1,-1.441789150E1,3.611297607E1,4.647956084E1
1.900000000E-1,2.439364624E1,-1.474610710E1,3.507928467E1,4.520015337E1
2.000000000E-1,2.608539200E1,-1.306178761E1,3.669775391E1,4.688051955E1
2.100000000E-1,2.410098267E1,-1.474490643E1,3.613662720E1,4.587074728E1
2.200000000E-1,2.591149902E1,-1.485310173E1,3.625820923E1,4.697529296E1
2.300000000E-1,2.484532928E1,-1.458974648E1,3.477047729E1,4.515680658E1
2.400000000E-1,2.440856934E1,-1.443866730E1,3.643087769E1,4.616776169E1
2.500000000E-1,2.381031036E1,-1.371040154E1,3.613629150E1,4.539534727E1
2.600000000E-1,2.561548615E1,-1.456000137E1,3.656228638E1,4.695686910E1
2.700000000E-1,2.573812866E1,-1.502287197E1,3.385589600E1,4.510387614E1
2.800000000E-1,2.605990982E1,-1.411507225E1,3.504922485E1,4.589991642E1
2.900000000E-1,2.425359344E1,-1.385593224E1,3.522756958E1,4.495781702E1
3.000000000E-1,2.530455017E1,-1.457434177E1,3.551480103E1,4.597861230E1
3.100000000E-1,2.335227203E1,-1.446166229E1,3.644812012E1,4.563916898E1
3.200000000E-1,2.531902695E1,-1.382516670E1,3.626278687E1,4.633765284E1
3.300000000E-1,2.453757477E1,-1.430663681E1,3.372146606E1,4.408979140E1
3.400000000E-1,2.485645676E1,-1.354867172E1,3.476522827E1,4.483336977E1
3.500000000E-1,2.577201462E1,-1.366769695E1,3.610430908E1,4.641684836E1
3.600000000E-1,2.439568329E1,-1.503911686E1,3.568215942E1,4.576615453E1
3.700000000E-1,2.470384979E1,-1.443764687E1,3.567425537E1,4.573159015E1
3.800000000E-1,2.424111938E1,-1.357180214E1,3.342193604E1,4.346091912E1
3.900000000E-1,2.499451828E1,-1.547215176E1,3.567456055E1,4.622540096E1
4.000000000E-1,2.456175232E1,-1.325446224E1,3.521966553E1,4.493757099E1
4.100000000E-1,2.456037140E1,-1.531885242E1,3.763571167E1,4.747974174E1
4.200000000E-1,2.439959717E1,-1.503578663E1,3.613320923E1,4.611967076E1
4.300000000E-1,2.484606171E1,-1.488386726E1,3.522299194E1,4.560170445E1
4.400000000E-1,2.469544983E1,-1.473953724E1,3.507437134E1,4.535780776E1
4.500000000E-1,2.545256042E1,-1.472089195E1,3.536276245E1,4.598980822E1
4.600000000E-1,2.454744720E1,-1.459298706E1,3.522640991E1,4.534790393E1
4.700000000E-1,2.575896454E1,-1.367879677E1,3.460086060E1,4.525321303E1
4.800000000E-1,2.606512833E1,-1.411063194E1,3.565060425E1,4.636233851E1
4.900000000E-1,2.592580795E1,-1.351457691E1,3.625146484E1,4.657209476E1
5.000000000E-1,2.424967957E1,-1.385926151E1,3.477655029E1,4.460419867E1
5.100000000E-1,2.484850693E1,-1.429229736E1,3.476898193E1,4.506218110E1
5.200000000E-1,2.394049835E1,-1.431422710E1,3.448303223E1,4.435227244E1
5.300000000E-1,2.484072113E1,-1.562527180E1,3.552743530E1,4.608046445E1
5.400000000E-1,2.439364624E1,-1.474610710E1,3.507928467E1,4.520015337E1
5.500000000E-1,2.423593903E1,-1.490255737E1,3.448110962E1,4.470362264E1
5.600000000E-1,2.590888977E1,-1.485532188E1,3.595748901E1,4.674283018E1
5.700000000E-1,2.590888977E1,-1.485532188E1,3.595748901E1,4.674283018E1
5.800000000E-1,2.590888977E1,-1.485532188E1,3.595748901E1,4.674283018E1
5.900000000E-1,2.425143433E1,-1.429988766E1,3.553054810E1,4.533253469E1
6.000000000E-1,2.544477463E1,-1.605386734E1,3.612124634E1,4.700965485E1
6.100000000E-1,2.349971008E1,-1.490344238E1,3.659823608E1,4.597586164E1
6.200000000E-1,2.533134460E1,-1.351994705E1,3.731369019E1,4.708266627E1
6.300000000E-1,2.546629715E1,-1.367759705E1,3.565820312E1,4.590333759E1
6.400000000E-1,2.409185028E1,-1.475267696E1,3.508419800E1,4.504397492E1
6.500000000E-1,2.545374680E1,-1.545674706E1,3.641891479E1,4.704403905E1
6.600000000E-1,2.531886292E1,-1.323581696E1,3.550805664E1,4.557470522E1
6.700000000E-1,2.486281967E1,-1.295377159E1,3.476220703E1,4.465838150E1
6.800000000E-1,2.559664917E1,-1.487077236E1,3.475967407E1,4.565701765E1
6.900000000E-1,2.455147552E1,-1.385269165E1,3.477163696E1,4.476314057E1
7.000000000E-1,2.426647949E1,-1.325548172E1,3.597628784E1,4.537469680E1
7.100000000E-1,2.530846786E1,-1.457101250E1,3.596582031E1,4.632896698E1
7.200000000E-1,2.605423737E1,-1.367777634E1,3.384423828E1,4.484793546E1
7.300000000E-1,2.501274490E1,-1.413029671E1,3.611886597E1,4.615057065E1
7.400000000E-1,2.561230850E1,-1.485745239E1,3.656381226E1,4.704940600E1
7.500000000E-1,2.348915100E1,-1.564928722E1,3.630130005E1,4.598287497E1
7.600000000E-1,2.470180893E1,-1.414463711E1,3.507135010E1,4.516912354E1
7.700000000E-1,2.453830719E1,-1.460075665E1,3.417401123E1,4.453283797E1
7.800000000E-1,2.576349258E1,-1.470655155E1,3.641024780E1,4.696537399E1
7.900000000E-1,2.486632919E1,-1.383502197E1,3.627017212E1,4.610062414E1
8.000000000E-1,2.500956345E1,-1.442774677E1,3.612036133E1,4.624195761E1
8.100000000E-1,2.392953491E1,-1.594465256E1,3.524301147E1,4.548543112E1
8.200000000E-1,2.410820007E1,-1.370716190E1,3.568032837E1,4.519045730E1
8.300000000E-1,2.381349182E1,-1.341295242E1,3.613479614E1,4.530687782E1
8.400000000E-1,2.573209763E1,-1.679647255E1,3.536834717E1,4.685277281E1
8.500000000E-1,2.501098633E1,-1.368967152E1,3.536489868E1,4.542722314E1
8.600000000E-1,2.530512238E1,-1.427911282E1,3.521261597E1,4.565271738E1
8.700000000E-1,2.576406479E1,-1.441132164E1,3.610806274E1,4.663974079E1
8.800000000E-1,2.453557587E1,-1.533994198E1,3.477914429E1,4.524264780E1
8.900000000E-1,2.442883301E1,-1.338982201E1,3.747802734E1,4.669751331E1
9.000000000E-1,2.381610107E1,-1.341073227E1,3.643548584E1,4.554776656E1
9.100000000E-1,2.470719528E1,-1.472954655E1,3.642745972E1,4.641513613E1
9.200000000E-1,2.605615616E1,-1.470775223E1,3.535293579E1,4.631491464E1
9.300000000E-1,2.499708557E1,-1.414361763E1,3.431472778E1,4.474814800E1
9.400000000E-1,2.590093613E1,-1.559894753E1,3.596124268E1,4.698293979E1
9.500000000E-1,2.410733795E1,-1.415000725E1,3.613363647E1,4.568398114E1
9.600000000E-1,2.453557587E1,-1.533994198E1,3.477914429E1,4.524264780E1
9.700000000E-1,2.530846786E1,-1.457101250E1,3.596582031E1,4.632896698E1
9.800000000E-1,2.486155701E1,-1.428119755E1,3.627243042E1,4.623568783E1
9.900000000E-1,2.304785919E1,-1.447045135E1,3.615234375E1,4.525030093E1
1.000000000E0,2.622483444E1,-1.292087650E1,3.519110107E1,4.575045995E1
1.010000000E0,2.439682770E1,-1.444865704E1,3.507778931E1,4.510454738E1
1.020000000E0,2.379583740E1,-1.445957661E1,3.538833618E1,4.502949668E1
1.030000000E0,2.558869934E1,-1.561439705E1,3.476342773E1,4.590301555E1
1.040000000E0,2.454744720E1,-1.459298706E1,3.522640991E1,4.534790393E1
1.050000000E0,2.562718964E1,-1.322369671E1,3.625488281E1,4.632532278E1
1.060000000E0,2.560056305E1,-1.486744213E1,3.521069336E1,4.600241940E1
1.070000000E0,2.486098862E1,-1.457642746E1,3.657458496E1,4.656437756E1
1.080000000E0,2.576985550E1,-1.411165237E1,3.640725708E1,4.678367828E1
1.090000000E0,2.438712311E1,-1.475165749E1,3.432754517E1,4.461752491E1
1.100000000E0,2.469544983E1,-1.473953724E1,3.507437134E1,4.535780776E1
1.110000000E0,2.468835449E1,-1.504031658E1,3.462484741E1,4.510660737E1
1.120000000E0,2.500503540E1,-1.339999199E1,3.431097412E1,4.452027095E1
1.130000000E0,2.501751328E1,-1.368412113E1,3.611660767E1,4.601674142E1
1.140000000E0,2.469153595E1,-1.474286652E1,3.462335205E1,4.500889432E1
1.150000000E0,2.634943390E1,-1.574003696E1,3.565393066E1,4.704512942E1
1.160000000E0,2.425143433E1,-1.429988766E1,3.553054810E1,4.533253469E1
1.170000000E0,2.484390259E1,-1.532782269E1,3.552593994E1,4.598101840E1
1.180000000E0,2.576548767E1,-1.367324638E1,3.535260010E1,4.583256872E1
1.190000000E0,2.471616364E1,-1.413242722E1,3.672515869E1,4.646882315E1
1.200000000E0,2.605672836E1,-1.441252136E1,3.505072021E1,4.599159546E1
1.210000000E0,2.441175079E1,-1.414121723E1,3.642938232E1,4.607610550E1
1.220000000E0,2.543808746E1,-1.547006702E1,3.461477661E1,4.565744219E1
1.230000000E0,2.395497894E1,-1.356505203E1,3.523098755E1,4.471100688E1
1.240000000E0,2.485645676E1,-1.354867172E1,3.476522827E1,4.483336977E1
1.250000000E0,2.426534271E1,-1.384594154E1,3.658068848E1,4.602894441E1
1.260000000E0,2.575117874E1,-1.501177216E1,3.535934448E1,4.624672693E1
1.270000000E0,2.530137253E1,-1.487179184E1,3.551632690E1,4.607319309E1
1.280000000E0,2.545716476E1,-1.368536663E1,3.460580444E1,4.508789415E1
1.290000000E0,2.530529022E1,-1.486846256E1,3.596734619E1,4.642282719E1
1.300000000E0,2.424230194E1,-1.430765724E1,3.447808838E1,4.450996335E1
1.310000000E0,2.545891953E1,-1.412599182E1,3.535977173E1,4.580407935E1
1.320000000E0,2.651709366E1,-1.380665684E1,3.519067383E1,4.617535656E1
1.330000000E0,2.425159454E1,-1.488923740E1,3.628524780E1,4.611343011E1
1.340000000E0,2.531425858E1,-1.427134228E1,3.626504517E1,4.647188826E1
1.350000000E0,2.500303650E1,-1.443329620E1,3.536865234E1,4.565537692E1
1.360000000E0,2.561169052E1,-1.382636642E1,3.520544434E1,4.567877418E1
1.370000000E0,2.440999603E1,-1.370059204E1,3.567541504E1,4.534632694E1
1.380000000E0,2.424682617E1,-1.533541203E1,3.628750610E1,4.625869151E1
1.390000000E0,2.348519135E1,-1.432630253E1,3.418972778E1,4.388319317E1
1.400000000E0,2.560634995E1,-1.456777191E1,3.550988770E1,4.613954118E1
1.410000000E0,2.410041046E1,-1.504013729E1,3.643881226E1,4.620414000E1
1.420000000E0,2.395298004E1,-1.459835625E1,3.628866577E1,4.586637681E1
1.430000000E0,2.501359558E1,-1.368745136E1,3.566558838E1,4.566246252E1
1.440000000E0,2.442230988E1,-1.339537239E1,3.672631836E1,4.609455154E1
1.450000000E0,2.500621796E1,-1.413584709E1,3.536715698E1,4.556280174E1
1.460000000E0,2.456118011E1,-1.354969215E1,3.552185059E1,4.526198841E1
1.470000000E0,2.545851517E1,-1.501057148E1,3.641665649E1,4.690017186E1
1.480000000E0,2.530194092E1,-1.457656193E1,3.521411133E1,4.574601631E1
1.490000000E0,2.411137390E1,-1.340971184E1,3.567883301E1,4.510163908E1
1.500000000E0,2.470441818E1,-1.414241695E1,3.537207031E1,4.540373986E1
1.510000000E0,2.437599182E1,-1.579273224E1,3.433279419E1,4.497043613E1
1.520000000E0,2.408911896E1,-1.549186230E1,3.568933105E1,4.576037370E1
1.530000000E0,2.637997437E1,-1.409296227E1,3.714913940E1,4.769248569E1
1.540000000E0,2.439886475E1,-1.474166679E1,3.568066406E1,4.566980544E1
1.550000000E0,2.471094513E1,-1.413686752E1,3.612377930E1,4.599357850E1
1.560000000E0,2.562400818E1,-1.352114677E1,3.625637817E1,4.641051781E1
1.570000000E0,2.469805908E1,-1.473731709E1,3.537506104E1,4.559142003E1
1.580000000E0,2.500303650E1,-1.443329620E1,3.536865234E1,4.565537692E1
1.590000000E0,2.484850693E1,-1.429229736E1,3.476898193E1,4.506218110E1
1.600000000E0,2.318400574E1,-1.536395741E1,3.555300903E1,4.513940363E1
1.610000000E0,2.379901886E1,-1.416212749E1,3.538684082E1,4.493537200E1
1.620000000E0,2.574640656E1,-1.545794678E1,3.536160278E1,4.639254811E1
1.630000000E0,2.638083267E1,-1.365011692E1,3.669583130E1,4.721078329E1
1.640000000E0,2.530597687E1,-1.383626652E1,3.475933838E1,4.516687216E1
1.650000000E0,2.575896454E1,-1.367879677E1,3.460086060E1,4.525321303E1
1.660000000E0,2.605599594E1,-1.411840248E1,3.459820557E1,4.555524165E1
1.670000000E0,2.546352386E1,-1.309046650E1,3.460278320E1,4.491218060E1
1.680000000E0,2.590872192E1,-1.426597214E1,3.520275879E1,4.597840862E1
1.690000000E0,2.530915833E1,-1.353881741E1,3.475784302E1,4.507727502E1
1.700000000E0,2.273754120E1,-1.551587677E1,3.646319580E1,4.568700975E1
1.710000000E0,2.471616364E1,-1.413242722E1,3.672515869E1,4.646882315E1
1.720000000E0,2.501359558E1,-1.368745136E1,3.566558838E1,4.566246252E1
1.730000000E0,2.486037064E1,-1.354534245E1,3.521624756E1,4.518515710E1
1.740000000E0,2.452342987E1,-1.623451233E1,3.448294067E1,4.532142099E1
1.750000000E0,2.275519562E1,-1.446925163E1,3.720968628E1,4.595344300E1
1.760000000E0,2.394645691E1,-1.460390663E1,3.553695679E1,4.527231146E1
1.770000000E0,2.500621796E1,-1.413584709E1,3.536715698E1,4.556280174E1
1.780000000E0,2.501478195E1,-1.442330647E1,3.672174072E1,4.671463718E1
1.790000000E0,2.317430115E1,-1.566695690E1,3.480276489E1,4.465125101E1
1.800000000E0,2.501160431E1,-1.472075653E1,3.672323608E1,4.680680604E1
1.810000000E0,2.680095291E1,-1.499432659E1,3.459039307E1,4.625598555E1
1.820000000E0,2.651175308E1,-1.454806137E1,3.549514771E1,4.663072648E1
1.830000000E0,2.560969925E1,-1.485967255E1,3.626312256E1,4.681538873E1
1.840000000E0,2.425534821E1,-1.429655743E1,3.598153687E1,4.568790284E1
1.850000000E0,2.562979889E1,-1.322147751E1,3.655554199E1,4.656180526E1
1.860000000E0,2.470005798E1,-1.370401192E1,3.431738281E1,4.444744728E1
1.870000000E0,2.530597687E1,-1.383626652E1,3.475933838E1,4.516687216E1
1.880000000E0,2.528706360E1,-1.621031761E1,3.552307129E1,4.651987292E1
1.890000000E0,2.502387619E1,-1.308922195E1,3.611361694E1,4.584447011E1
1.900000000E0,2.531107712E1,-1.456879234E1,3.626654053E1,4.656352969E1
1.910000000E0,2.486490250E1,-1.457309723E1,3.702563477E1,4.692053036E1
1.920000000E0,2.424172974E1,-1.460288715E1,3.478030396E1,4.483943930E1
1.930000000E0,2.427186584E1,-1.384039211E1,3.733242798E1,4.663035604E1
1.940000000E0,2.427186584E1,-1.384039211E1,3.733242798E1,4.663035604E1
1.950000000E0,2.427186584E1,-1.384039211E1,3.733242798E1,4.663035604E1
1.960000000E0,2.427186584E1,-1.384039211E1,3.733242798E1,4.663035604E1
1.970000000E0,2.498998642E1,-1.444439697E1,3.386520386E1,4.449710167E1
1.980000000E0,2.529224014E1,-1.487956238E1,3.446386719E1,4.526430083E1
1.990000000E0,2.530915833E1,-1.353881741E1,3.475784302E1,4.507727502E1
2.000000000E0,2.378670502E1,-1.446734715E1,3.433590698E1,4.420481849E1
2.010000000E0,2.547657394E1,-1.307936668E1,3.610623169E1,4.608454860E1
2.020000000E0,2.408332825E1,-1.579153156E1,3.539016724E1,4.562721891E1
2.030000000E0,2.592119980E1,-1.455010223E1,3.700842285E1,4.746827821E1
2.040000000E0,2.529541779E1,-1.458211231E1,3.446237183E1,4.516803330E1
2.050000000E0,2.440522766E1,-1.414676762E1,3.567767334E1,4.548233224E1
2.060000000E0,2.543563843E1,-1.606163788E1,3.506881714E1,4.620356966E1
2.070000000E0,2.501535416E1,-1.412807751E1,3.641955566E1,4.638700844E1
2.080000000E0,2.470702744E1,-1.414019775E1,3.567272949E1,4.563908442E1
2.090000000E0,2.529007721E1,-1.532351685E1,3.476684570E1,4.564133799E1
2.100000000E0,2.409388733E1,-1.504568672E1,3.568707275E1,4.561200782E1
2.110000000E0,2.455123901E1,-1.532662201E1,3.658328247E1,4.664767128E1
2.120000000E0,2.454034424E1,-1.489376736E1,3.477688599E1,4.509417479E1
2.130000000E0,2.546112442E1,-1.500835228E1,3.671734619E1,4.713473248E1
2.140000000E0,2.485719299E1,-1.384279156E1,3.521774292E1,4.527463239E1
2.150000000E0,2.500956345E1,-1.442774677E1,3.612036133E1,4.624195761E1
2.160000000E0,2.590497208E1,-1.485865211E1,3.550646973E1,4.639565188E1
2.170000000E0,2.454091644E1,-1.459853649E1,3.447467041E1,4.476468192E1
2.180000000E0,2.468223572E1,-1.416128731E1,3.281619263E1,4.343566872E1
2.190000000E0,2.498929977E1,-1.547659206E1,3.507318115E1,4.576153452E1
2.200000000E0,2.531050873E1,-1.486402225E1,3.656872559E1,4.689171249E1
2.210000000E0,2.529342270E1,-1.561541748E1,3.552005005E1,4.631708594E1
2.220000000E0,2.501274490E1,-1.413029671E1,3.611886597E1,4.615057065E1
2.230000000E0,2.499451828E1,-1.547215176E1,3.567456055E1,4.622540096E1
2.240000000E0,2.425025177E1,-1.356403255E1,3.447436523E1,4.427798040E1
2.250000000E0,2.457032013E1,-1.354192162E1,3.657427979E1,4.609514306E1
2.260000000E0,2.498929977E1,-1.547659206E1,3.507318115E1,4.576153452E1
2.270000000E0,2.589049530E1,-1.560782719E1,3.475851440E1,4.606599983E1
2.280000000E0,2.424103546E1,-1.563508224E1,3.598831177E1,4.612203574E1
2.290000000E0,2.558926773E1,-1.531916714E1,3.446121216E1,4.557480278E1
2.300000000E0,2.469663620E1,-1.547539234E1,3.613055420E1,4.642013092E1
2.310000000E0,2.486893845E1,-1.383280182E1,3.657086182E1,4.633830424E1
2.320000000E0,2.576406479E1,-1.441132164E1,3.610806274E1,4.663974079E1
2.330000000E0,2.500320435E1,-1.502264690E1,3.612338257E1,4.642993556E1
2.340000000E0,2.590957642E1,-1.382312679E1,3.474951172E1,4.549630259E1
2.350000000E0,2.456101990E1,-1.296034241E1,3.476715088E1,4.449684207E1
2.360000000E0,2.560953140E1,-1.427032185E1,3.550839233E1,4.604710751E1
2.370000000E0,2.557972717E1,-1.621151733E1,3.446569824E1,4.588049795E1
2.380000000E0,2.333938599E1,-1.506211185E1,3.569937134E1,4.523316555E1
2.390000000E0,2.470441818E1,-1.414241695E1,3.537207031E1,4.540373986E1
2.400000000E0,2.377619171E1,-1.653950691E1,3.569949341E1,4.597082130E1
2.410000000E0,2.577127838E1,-1.337357712E1,3.565176392E1,4.597890413E1
2.420000000E0,2.500320435E1,-1.502264690E1,3.612338257E1,4.642993556E1
2.430000000E0,2.576214600E1,-1.338134670E1,3.459936523E1,4.516486113E1
2.440000000E0,2.575435638E1,-1.471432209E1,3.535784912E1,4.615165914E1
2.450000000E0,2.562775803E1,-1.292846680E1,3.595266724E1,4.600566831E1
2.460000000E0,2.336800385E1,-1.238506126E1,3.568588257E1,4.441773926E1
2.470000000E0,2.560692215E1,-1.427254200E1,3.520767212E1,4.581484577E1
2.480000000E0,2.394327545E1,-1.490135670E1,3.553845215E1,4.536862850E1
2.490000000E0,2.453296661E1,-1.534216213E1,3.447842407E1,4.501122211E1
2.500000000E0,2.408911896E1,-1.549186230E1,3.568933105E1,4.576037370E1
2.510000000E0,2.501082611E1,-1.310032177E1,3.461016846E1,4.466568721E1
2.520000000E0,2.545834732E1,-1.442122173E1,3.566195679E1,4.612888733E1
2.530000000E0,2.486632919E1,-1.383502197E1,3.627017212E1,4.610062414E1
2.540000000E0,2.426329803E1,-1.355293274E1,3.597781372E1,4.546199179E1
2.550000000E0,2.544676971E1,-1.502056217E1,3.506356812E1,4.585421666E1
2.560000000E0,2.468635941E1,-1.607362175E1,3.568249512E1,4.627113695E1
2.570000000E0,2.576332855E1,-1.411720276E1,3.565551758E1,4.619913901E1
2.580000000E0,2.410342407E1,-1.415333748E1,3.568258667E1,4.532702290E1
2.590000000E0,2.257587433E1,-1.434934235E1,3.375344849E1,4.306819026E1
2.600000000E0,2.501098633E1,-1.368967152E1,3.536489868E1,4.542722314E1
2.610000000E0,2.486155701E1,-1.428119755E1,3.627243042E1,4.623568783E1
2.620000000E0,2.500899506E1,-1.472297668E1,3.642254639E1,4.657056755E1
2.630000000E0,2.590354538E1,-1.559672737E1,3.626196289E1,4.721420888E1
2.640000000E0,2.543881989E1,-1.576418686E1,3.506732178E1,4.610162905E1
2.650000000E0,2.502591324E1,-1.338223267E1,3.671649170E1,4.640561655E1
2.660000000E0,2.469789505E1,-1.414796734E1,3.462033081E1,4.481872717E1
2.670000000E0,2.426398468E1,-1.252073669E1,3.476980591E1,4.420915293E1
2.680000000E0,2.545573807E1,-1.442344189E1,3.536126709E1,4.589607267E1
2.690000000E0,2.424564362E1,-1.459955692E1,3.523132324E1,4.519119864E1
2.700000000E0,2.532078171E1,-1.426579189E1,3.701675415E1,4.706266984E1
2.710000000E0,2.530137253E1,-1.487179184E1,3.551632690E1,4.607319309E1
2.720000000E0,2.424364471E1,-1.563286209E1,3.628900146E1,4.635765647E1
2.730000000E0,2.424446106E1,-1.386370182E1,3.417517090E1,4.413545543E1
2.740000000E0,2.499724960E1,-1.473296642E1,3.506942749E1,4.551689282E1
2.750000000E0,2.726290894E1,-1.423973751E1,3.472961426E1,4.639162030E1
2.760000000E0,2.529399109E1,-1.532018757E1,3.521786499E1,4.598686929E1
2.770000000E0,2.441390991E1,-1.369726181E1,3.612646484E1,4.570312287E1
2.780000000E0,2.560692215E1,-1.427254200E1,3.520767212E1,4.581484577E1
2.790000000E0,2.454687500E1,-1.488821697E1,3.552862549E1,4.567812722E1
