"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
0.000000000E0,2.056608582E1,-1.163287163E1,2.475045776E1,3.421801788E1
1.000000000E-2,2.029511261E1,-9.844751358E0,2.609948730E1,3.449628912E1
2.000000000E-2,2.071188354E1,-1.089706230E1,2.324081421E1,3.298277629E1
3.000000000E-2,2.071983337E1,-1.015343666E1,2.323706055E1,3.274698084E1
4.000000000E-2,2.130912781E1,-1.147882175E1,2.323397827E1,3.355085726E1
5.000000000E-2,2.087941742E1,-9.700647354E0,2.368338013E1,3.302960982E1
6.000000000E-2,2.177368927E1,-1.072201157E1,2.367388916E1,3.390439654E1
7.000000000E-2,2.161814117E1,-1.043450737E1,2.277276611E1,3.308809224E1
8.000000000E-2,2.057318115E1,-1.133209229E1,2.520001221E1,3.444869683E1
9.000000000E-2,1.982328796E1,-1.031299210E1,2.445535278E1,3.312679929E1
1.000000000E-1,1.907367706E1,-9.146276474E0,2.355957031E1,3.166248385E1
1.100000000E-1,2.086249542E1,-1.104139233E1,2.338946533E1,3.322985327E1
1.200000000E-1,2.087305450E1,-1.029554653E1,2.368640137E1,3.320735299E1
1.300000000E-1,2.119569397E1,-8.944902420E0,2.442645264E1,3.355473604E1
1.400000000E-1,2.178873444E1,-9.677606583E0,2.411968994E1,3.391407466E1
1.500000000E-1,2.119830322E1,-8.942682266E0,2.472711182E1,3.377528215E1
1.600000000E-1,2.088610077E1,-1.028444672E1,2.518984985E1,3.430054789E1
1.700000000E-1,2.027092743E1,-1.089692688E1,2.460128784E1,3.368793371E1
1.800000000E-1,2.132344055E1,-1.014029694E1,2.322720337E1,3.312125775E1
1.900000000E-1,2.028279114E1,-1.014997101E1,2.504858398E1,3.379119837E1
2.000000000E-1,2.118717194E1,-9.983757019E0,2.473239136E1,3.406263115E1
2.100000000E-1,2.147579956E1,-1.072525215E1,2.412985229E1,3.403660929E1
2.200000000E-1,2.115142059E1,-1.163527107E1,2.263583374E1,3.309294631E1
2.300000000E-1,2.164072418E1,-9.531057358E0,2.427172852E1,3.388626274E1
2.400000000E-1,2.013359833E1,-9.267567635E0,2.414450073E1,3.277508973E1
2.500000000E-1,1.936752319E1,-9.883331299E0,2.355841064E1,3.205900660E1
2.600000000E-1,2.163420105E1,-9.536606789E0,2.352001953E1,3.334931548E1
2.700000000E-1,2.071726227E1,-1.148197174E1,2.459692383E1,3.414746393E1
2.800000000E-1,2.223115540E1,-1.026598167E1,2.366424561E1,3.405306403E1
2.900000000E-1,2.027108765E1,-1.148627663E1,2.535601807E1,3.443514480E1
3.000000000E-1,2.085540771E1,-1.134217262E1,2.293991089E1,3.301261005E1
3.100000000E-1,1.995941925E1,-1.120649719E1,2.385598755E1,3.306164149E1
3.200000000E-1,1.967527771E1,-1.016644192E1,2.460739136E1,3.310584244E1
3.300000000E-1,1.922229004E1,-1.032391167E1,2.476586914E1,3.300648210E1
3.400000000E-1,2.103060150E1,-9.549746513E0,2.352984619E1,3.297176853E1
3.500000000E-1,2.103411102E1,-1.043099594E1,2.503778076E1,3.432389792E1
3.600000000E-1,2.116748047E1,-1.073737144E1,2.338305664E1,3.331847405E1
